#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	score	name2	cdsStartStat	cdsEndStat
1180	NR_030702	chr11	-	77995188	77995258	77995258	77995258	1	0	Snord4a	unk	unk
1180	NR_037683	chr11	-	77996560	77996615	77996615	77996615	1	0	Snord42b	unk	unk
1180	NM_001159482	chr11	+	78001928	78005695	78002838	78005343	11	0	Rab34	cmpl	cmpl
1180	NM_033475	chr11	+	78002249	78005695	78002838	78005343	10	0	Rab34	cmpl	cmpl
1180	NM_001045516	chr11	+	78006893	78019265	78017664	78018969	4	0	Proca1	cmpl	cmpl
1180	NM_009297	chr11	-	78020250	78059205	78021084	78047155	37	0	Supt6	cmpl	cmpl
1180	NM_009143	chr11	+	78059247	78068998	78059497	78068640	3	0	Sdf2	cmpl	cmpl
1180	NM_001002004	chr11	+	78075255	78104127	78075351	78103485	39	0	2610507B11Rik	cmpl	cmpl
1180	NM_001287206	chr11	+	78104342	78110307	78104384	78108322	12	0	BC030499	cmpl	cmpl
1181	NM_001303423	chr11	+	78136574	78141280	78137903	78139856	9	0	Aldoc	cmpl	cmpl
1181	NM_009657	chr11	+	78137699	78141280	78137903	78139856	8	0	Aldoc	cmpl	cmpl
1181	NM_201406	chr11	+	78141923	78156278	78141976	78155511	12	0	Pigs	cmpl	cmpl
1181	NM_001313985	chr11	+	78156996	78162666	78157068	78162145	5	0	Unc119	cmpl	cmpl
1181	NM_011676	chr11	+	78156996	78162666	78157068	78162145	5	0	Unc119	cmpl	cmpl
1181	NM_001313988	chr11	+	78159085	78162666	78160784	78162145	5	0	Unc119	cmpl	cmpl
1181	NM_001313986	chr11	+	78160211	78162666	78160236	78162145	5	0	Unc119	cmpl	cmpl
1181	NM_001313987	chr11	+	78160211	78162666	78160236	78162145	5	0	Unc119	cmpl	cmpl
1181	NM_001277290	chr11	-	78171078	78200110	78172252	78185440	9	0	Foxn1	cmpl	cmpl
1181	NM_008238	chr11	-	78171078	78200110	78172252	78185440	9	0	Foxn1	cmpl	cmpl
1181	NR_003282	chr11	+	78207986	78219159	78219159	78219159	5	0	Slc13a2os	unk	unk
1181	NM_022411	chr11	-	78210777	78235687	78211189	78235669	12	0	Slc13a2	cmpl	cmpl
1182	NM_026740	chr11	+	78279202	78285447	78279279	78284930	5	0	Slc46a1	cmpl	cmpl
1182	NM_001168521	chr11	-	78285831	78311256	78288404	78310960	9	0	Sarm1	cmpl	cmpl
1182	NM_172795	chr11	-	78285831	78311256	78288404	78310960	9	0	Sarm1	cmpl	cmpl
1182	NM_011707	chr11	+	78312621	78315827	78312851	78315749	8	0	Vtn	cmpl	cmpl
1182	NM_008759	chr11	+	78317014	78318584	78317051	78317908	3	0	Sebox	cmpl	cmpl
1182	NM_199199	chr11	-	78320556	78325670	78321211	78325609	6	0	Tmem199	cmpl	cmpl
1182	NM_026389	chr11	+	78325797	78336238	78325813	78335410	11	0	Poldip2	cmpl	cmpl
1182	NM_001159392	chr11	-	78336351	78349762	78338806	78343734	7	0	Tnfaip1	cmpl	cmpl
1182	NM_009395	chr11	-	78336351	78349762	78338806	78343734	7	0	Tnfaip1	cmpl	cmpl
1182	NM_018854	chr11	+	78349937	78354975	78352337	78354944	6	0	Ift20	cmpl	cmpl
1182	NM_133706	chr11	-	78355318	78364237	78356038	78364155	3	0	Tmem97	cmpl	cmpl
1184	NM_197989	chr11	-	78564007	78565231	78564411	78565164	1	0	Fam58b	cmpl	cmpl
1185	NM_010927	chr11	+	78734288	78773728	78735769	78773254	27	0	Nos2	cmpl	cmpl
1185	NM_001313921	chr11	+	78738241	78773728	78745120	78773254	26	0	Nos2	cmpl	cmpl
1185	NM_001313922	chr11	+	78738792	78773728	78745120	78773254	26	0	Nos2	cmpl	cmpl
1186	NM_001159301	chr11	-	78776480	78798426	78776896	78798318	10	0	Lgals9	cmpl	cmpl
1186	NM_010708	chr11	-	78776480	78798426	78776896	78798318	11	0	Lgals9	cmpl	cmpl
1186	NR_045873	chr11	+	78837098	78848507	78848507	78848507	6	0	Gm11201	unk	unk
1188	NM_019653	chr11	-	79052883	79068197	79053804	79067894	9	0	Wsb1	cmpl	cmpl
1188	NM_001042565	chr11	-	79052884	79056526	79053804	79055643	4	0	Wsb1	cmpl	cmpl
1189	NR_045305	chr11	-	79295224	79297533	79297533	79297533	4	0	AU040972	unk	unk
1190	NM_019409	chr11	-	79314483	79317584	79315200	79317407	2	0	Omg	cmpl	cmpl
1190	NM_001077496	chr11	-	79326886	79337264	79328914	79330249	2	0	Evi2b	cmpl	cmpl
1190	NM_146023	chr11	-	79326886	79344111	79328914	79330249	4	0	Gm21975	cmpl	cmpl
1190	NM_001033711	chr11	-	79340062	79344111	79340612	79341284	2	0	Evi2a	cmpl	cmpl
1190	NM_010161	chr11	-	79340062	79344111	79340612	79341284	2	0	Evi2a	cmpl	cmpl
1191	NR_045898	chr11	-	79483874	79488588	79488588	79488588	3	0	Rab11fip4os2	unk	unk
1191	NR_029579	chr11	+	79525470	79525536	79525536	79525536	1	0	Mir193a	unk	unk
1191	NR_029959	chr11	+	79539901	79540013	79540013	79540013	1	0	Mir365-2	unk	unk
1193	NM_144826	chr11	-	79747457	79775889	79749456	79775811	19	0	Utp6	cmpl	cmpl
1194	NM_001277106	chr11	-	79859994	79894493	79861163	79894414	7	0	Crlf3	cmpl	cmpl
1194	NM_018776	chr11	-	79859994	79894493	79860982	79894414	8	0	Crlf3	cmpl	cmpl
1194	NM_001029856	chr11	+	79902901	79949293	79903272	79947873	23	0	Atad5	cmpl	cmpl
1195	NM_172133	chr11	+	79967663	79992329	79967717	79991932	11	0	Adap2	cmpl	cmpl
1195	NM_028019	chr11	+	79997373	80013255	79997418	80012595	5	0	Rnf135	cmpl	cmpl
1195	NM_001163354	chr11	+	80022556	80081409	80022749	80079361	20	0	Rhot1	cmpl	cmpl
1195	NM_001163355	chr11	+	80022556	80081409	80022749	80079361	20	0	Rhot1	cmpl	cmpl
1195	NM_021536	chr11	+	80022556	80081409	80022749	80079361	19	0	Rhot1	cmpl	cmpl
1196	NM_139228	chr11	+	80114413	80169488	80114662	80167185	9	0	Rhbdl3	cmpl	cmpl
1196	NM_027472	chr11	-	80173993	80191517	80177313	80191483	10	0	5730455P16Rik	cmpl	cmpl
1196	NM_001130169	chr11	+	80196780	80209750	80196956	80209052	12	0	Zfp207	cmpl	cmpl
1196	NM_001130170	chr11	+	80196780	80209750	80196956	80209052	11	0	Zfp207	cmpl	cmpl
1196	NM_001130171	chr11	+	80196780	80209750	80196956	80209052	11	0	Zfp207	cmpl	cmpl
1196	NM_011751	chr11	+	80196780	80209750	80196956	80209052	11	0	Zfp207	cmpl	cmpl
1197	NM_178616	chr11	+	80242116	80285635	80242166	80285096	14	0	Psmd11	cmpl	cmpl
1197	NM_009871	chr11	+	80290547	80294681	80291010	80291934	1	0	Cdk5r1	cmpl	cmpl
1197	NR_126552	chr11	-	80320911	80322608	80322608	80322608	3	0	C030013C21Rik	unk	unk
1200	NM_029537	chr11	+	80623916	80635535	80626060	80634921	7	0	Tmem98	cmpl	cmpl
1200	NR_110449	chr11	-	80663882	80671802	80671802	80671802	3	0	4930507D10Rik	unk	unk
1200	NM_029367	chr11	+	80671890	80681316	80676540	80681206	5	0	Spaca3	cmpl	cmpl
1205	NM_001033765	chr11	-	81386003	81387041	81386159	81386975	1	0	1700071K01Rik	cmpl	cmpl
1208	NR_038010	chr11	+	81674178	81708084	81708084	81708084	5	0	5530401A14Rik	unk	unk
1209	NM_011333	chr11	+	81849078	81850954	81849163	81850680	3	0	Ccl2	cmpl	cmpl
1209	NM_013654	chr11	+	81859213	81861025	81859285	81860592	3	0	Ccl7	cmpl	cmpl
1209	NM_011330	chr11	+	81871333	81876457	81871468	81875813	3	0	Ccl11	cmpl	cmpl
1209	NM_011331	chr11	+	81915346	81916901	81915401	81916735	3	0	Ccl12	cmpl	cmpl
1210	NM_021443	chr11	+	81928686	81930301	81928738	81930136	3	0	Ccl8	cmpl	cmpl
1210	NM_011329	chr11	-	81990167	81993314	81990325	81993246	3	0	Ccl1	cmpl	cmpl
1212	NM_001304439	chr11	+	82202401	82259863	82202548	82258820	9	0	Tmem132e	cmpl	cmpl
1214	NR_033582	chr11	+	82446854	82449811	82449811	82449811	3	0	Gm11426	unk	unk
1215	NM_025884	chr11	+	82577846	82581124	82577873	82578965	1	0	Zfp830	cmpl	cmpl
1215	NR_126067	chr11	-	82593104	82594544	82594544	82594544	3	0	Gm11423	unk	unk
1215	NR_126068	chr11	-	82593538	82594544	82594544	82594544	2	0	Gm11423	unk	unk
1215	NM_001291245	chr11	+	82594610	82617776	82596851	82615016	20	0	Lig3	cmpl	cmpl
1215	NM_001291246	chr11	+	82594610	82617776	82596851	82615016	20	0	Lig3	cmpl	cmpl
1215	NM_001291247	chr11	+	82594610	82617776	82596851	82615016	20	0	Lig3	cmpl	cmpl
1215	NM_010716	chr11	+	82594610	82617776	82596851	82615016	20	0	Lig3	cmpl	cmpl
1215	NM_026097	chr11	-	82617320	82642545	82619509	82632097	6	0	Rffl	cmpl	cmpl
1215	NM_001164570	chr11	-	82617320	82684246	82619509	82647616	8	0	Rffl	cmpl	cmpl
1215	NM_001007465	chr11	-	82617320	82684712	82619509	82632097	7	0	Rffl	cmpl	cmpl
1215	NM_001164569	chr11	-	82617320	82684712	82619509	82659350	8	0	Rffl	cmpl	cmpl
1215	NM_001164571	chr11	-	82617320	82684712	82619509	82632097	6	0	Rffl	cmpl	cmpl
1215	NM_001277939	chr11	-	82685463	82704126	82686054	82703921	10	0	Rad51d	cmpl	cmpl
1215	NM_001277938	chr11	-	82686564	82704126	82692441	82703921	10	0	Rad51d	cmpl	cmpl
1215	NM_001277941	chr11	-	82686564	82704126	82692441	82703921	9	0	Rad51d	cmpl	cmpl
1215	NM_001277942	chr11	-	82686564	82704126	82692441	82703921	8	0	Rad51d	cmpl	cmpl
1215	NM_011235	chr11	-	82686564	82704126	82692441	82703921	10	0	Rad51d	cmpl	cmpl
1215	NR_102717	chr11	-	82686564	82704126	82704126	82704126	9	0	Rad51d	unk	unk
1215	NR_102718	chr11	-	82686564	82704126	82704126	82704126	10	0	Rad51d	unk	unk
1215	NR_102719	chr11	-	82686564	82704126	82704126	82704126	9	0	Rad51d	unk	unk
1215	NR_102720	chr11	-	82686564	82704126	82704126	82704126	9	0	Rad51d	unk	unk
1216	NM_145431	chr11	-	82714269	82721897	82714539	82721858	13	0	Nle1	cmpl	cmpl
1216	NM_178680	chr11	+	82724754	82756908	82725181	82756253	20	0	Unc45b	cmpl	cmpl
1216	NR_045932	chr11	-	82755842	82774183	82774183	82774183	3	0	Slfn5os	unk	unk
1216	NM_183201	chr11	+	82765603	82778352	82769792	82775206	6	0	Slfn5	cmpl	cmpl
1216	NM_172796	chr11	-	82793804	82805332	82794677	82801803	5	0	Slfn9	cmpl	cmpl
1216	NR_106144	chr11	-	82798504	82798567	82798567	82798567	1	0	Mir7679	unk	unk
1216	NM_001167743	chr11	-	82815659	82834224	82817365	82831217	4	0	Slfn8	cmpl	cmpl
1216	NM_181545	chr11	-	82815659	82834312	82816580	82831217	6	0	Slfn8	cmpl	cmpl
1217	NR_073523	chr11	-	82841629	82853544	82853544	82853544	5	0	Slfn10-ps	unk	unk
1217	NR_073524	chr11	-	82841629	82854035	82854035	82854035	5	0	Slfn10-ps	unk	unk
1217	NM_011408	chr11	+	82878613	82884180	82878795	82883835	2	0	Slfn2	cmpl	cmpl
1217	NM_011407	chr11	+	82930346	82936161	82934561	82935575	2	0	Slfn1	cmpl	cmpl
1218	NM_001302559	chr11	+	82988687	83003718	82998811	83002796	7	0	Slfn4	cmpl	cmpl
1218	NM_011410	chr11	+	82988687	83003718	82998811	83002796	8	0	Slfn4	cmpl	cmpl
1218	NM_011409	chr11	+	83004831	83028656	83026175	83028603	3	0	Slfn3	cmpl	cmpl
1218	NR_015519	chr11	+	83037077	83040086	83040086	83040086	4	0	AI662270	unk	unk
1219	NR_028363	chr11	+	83105200	83108139	83108139	83108139	3	0	AA465934	unk	unk
1219	NR_028364	chr11	+	83106931	83108431	83108431	83108431	1	0	AI450353	unk	unk
1219	NR_028362	chr11	+	83107805	83107901	83107901	83107901	1	0	Snord7	unk	unk
1219	NM_134025	chr11	-	83108146	83112479	83109542	83111943	4	0	Pex12	cmpl	cmpl
1219	NM_001035854	chr11	+	83116198	83218535	83121739	83216146	22	0	Ap2b1	cmpl	cmpl
1219	NM_027915	chr11	+	83116198	83218535	83121739	83216146	21	0	Ap2b1	cmpl	cmpl
1220	NM_001013759	chr11	-	83235136	83243023	83235403	83242930	6	0	Gas2l2	cmpl	cmpl
1220	NM_025492	chr11	+	83251195	83254734	83251246	83254424	3	0	1700020L24Rik	cmpl	cmpl
1220	NM_001320300	chr11	-	83254269	83276542	83256052	83276360	8	0	Mmp28	cmpl	cmpl
1220	NM_080453	chr11	-	83254269	83276542	83256052	83276360	8	0	Mmp28	cmpl	cmpl
1220	NM_172797	chr11	-	83254269	83276542	83256052	83276360	8	0	Mmp28	cmpl	cmpl
1220	NM_027427	chr11	+	83286609	83320242	83286701	83319959	16	0	Taf15	cmpl	cmpl
1220	NM_001045543	chr11	-	83325180	83335601	83325263	83335538	15	0	Heatr9	cmpl	cmpl
1220	NM_013653	chr11	-	83339280	83344020	83339478	83343963	3	0	Ccl5	cmpl	cmpl
1221	NM_011338	chr11	-	83386418	83392138	83388885	83391966	4	0	Ccl9	cmpl	cmpl
1221	NR_036452	chr11	+	83395562	83437195	83437195	83437195	9	0	E230016K23Rik	unk	unk
1221	NR_036453	chr11	+	83395562	83437195	83437195	83437195	9	0	E230016K23Rik	unk	unk
1221	NM_009139	chr11	-	83401387	83406589	83402326	83406443	4	0	Ccl6	cmpl	cmpl
1221	NM_011337	chr11	-	83461344	83462880	83461754	83462779	3	0	Ccl3	cmpl	cmpl
1221	NM_013652	chr11	+	83476085	83478185	83476164	83477883	3	0	Ccl4	cmpl	cmpl
1222	NM_001081957	chr11	+	83517557	83519771	83517593	83518444	3	0	Wfdc17	cmpl	cmpl
1222	NM_007969	chr11	+	83522505	83524862	83522619	83523501	3	0	Wfdc18	cmpl	cmpl
1222	NM_183249	chr11	+	83560441	83566148	83560528	83562829	3	0	Wfdc21	cmpl	cmpl
1222	NM_145432	chr11	+	83567138	83597256	83567224	83595224	20	0	Heatr6	cmpl	cmpl
1223	NM_001291268	chr11	+	83664370	83719419	83664550	83718433	9	0	Hnf1b	cmpl	cmpl
1223	NM_009330	chr11	+	83664370	83719419	83664550	83718433	9	0	Hnf1b	cmpl	cmpl
1223	NM_001291269	chr11	+	83666461	83719419	83669430	83718433	9	0	Hnf1b	cmpl	cmpl
1224	NM_030096	chr11	+	83755591	83776588	83755679	83775309	15	0	Ddx52	cmpl	cmpl
1224	NM_194341	chr11	+	83777932	83858078	83777977	83854430	20	0	Synrg	cmpl	cmpl
1224	NM_019819	chr11	-	83861546	83881859	83862118	83862715	3	0	Dusp14	cmpl	cmpl
1225	NM_172562	chr11	-	83892421	83943070	83893093	83940514	16	0	Tada2a	cmpl	cmpl
1225	NM_001037932	chr11	-	83961864	83980978	83962126	83980886	7	0	Gm11437	cmpl	cmpl
1228	NM_008498	chr11	-	84332880	84339036	84333050	84337677	5	0	Lhx1	cmpl	cmpl
1228	NR_038057	chr11	+	84339161	84349333	84349333	84349333	4	0	Lhx1os	unk	unk
1229	NR_046197	chr11	-	84530477	84533934	84533934	84533934	3	0	1700109G15Rik	unk	unk
1230	NM_145433	chr11	-	84626562	84633017	84627933	84632874	5	0	Mrm1	cmpl	cmpl
1230	NM_177564	chr11	-	84634229	84642505	84634761	84642399	7	0	Dhrs11	cmpl	cmpl
1230	NR_046281	chr11	+	84642679	84644370	84644370	84644370	3	0	4930502E09Rik	unk	unk
1231	NR_131201	chr11	+	84683506	84685133	84685133	84685133	2	0	Ggnbp2os	unk	unk
1231	NR_131197	chr11	+	84684424	84685133	84685133	84685133	2	0	Ggnbp2os	unk	unk
1231	NM_027388	chr11	-	84689814	84693697	84690491	84692003	2	0	Pigw	cmpl	cmpl
1231	NM_001077636	chr11	-	84689814	84693787	84690491	84692003	2	0	Pigw	cmpl	cmpl
1231	NM_025414	chr11	+	84693721	84724633	84696217	84724023	25	0	Myo19	cmpl	cmpl
1231	NM_001005223	chr11	-	84724456	84729858	84724968	84729843	5	0	Znhit3	cmpl	cmpl
1231	NM_007607	chr11	+	84771255	84779556	84771388	84779307	8	0	Car4	cmpl	cmpl
1233	NM_028589	chr11	+	84984597	84994656	84984678	84994473	6	0	1700125H20Rik	cmpl	cmpl
1233	NM_025825	chr11	-	85004811	85048622	85005147	85048311	13	0	Appbp2	cmpl	cmpl
1233	NR_028329	chr11	+	85048667	85051806	85051806	85051806	4	0	Appbp2os	unk	unk
1234	NM_016910	chr11	+	85124755	85160573	85124974	85159695	6	0	Ppm1d	cmpl	cmpl
1237	NR_045875	chr11	-	85515701	85533246	85533246	85533246	6	0	Bcas3os1	unk	unk
1237	NR_039570	chr11	-	85574117	85574204	85574204	85574204	1	0	Mir5110	unk	unk
1237	NR_046194	chr11	-	85580334	85589182	85589182	85589182	3	0	Bcas3os2	unk	unk
1238	NR_077059	chr11	-	85605161	85645890	85645890	85645890	5	0	2610027K06Rik	unk	unk
1238	NM_009324	chr11	+	85646116	85655450	85646608	85654516	7	0	Tbx2	cmpl	cmpl
1239	NR_046030	chr11	-	85816159	85837852	85837852	85837852	5	0	Gm20759	unk	unk
1241	NR_130958	chr11	+	86014861	86024694	86024694	86024694	2	0	Brip1os	unk	unk
1241	NM_027421	chr11	-	86024184	86071070	86026133	86069820	25	0	Ints2	cmpl	cmpl
1243	NM_029788	chr11	+	86298158	86312509	86299613	86309457	9	0	Rnft1	cmpl	cmpl
1243	NM_001114334	chr11	-	86312512	86358309	86316226	86358208	15	0	Rps6kb1	cmpl	cmpl
1243	NM_028259	chr11	-	86327484	86358309	86330267	86358208	10	0	Rps6kb1	cmpl	cmpl
1244	NM_029478	chr11	-	86397366	86497324	86398809	86479354	12	0	Vmp1	cmpl	cmpl
1244	NR_029738	chr11	-	86397568	86397660	86397660	86397660	1	0	Mir21a	unk	unk
1244	NM_175004	chr11	+	86497484	86505825	86501627	86503606	3	0	Ptrh2	cmpl	cmpl
1244	NM_001098810	chr11	+	86497582	86505959	86503060	86503606	2	0	Ptrh2	cmpl	cmpl
1245	NM_001003908	chr11	-	86508154	86570994	86509067	86570791	32	0	Cltc	cmpl	cmpl
1245	NM_026191	chr11	-	86582350	86621162	86583623	86621051	18	0	Dhx40	cmpl	cmpl
1247	NM_025638	chr11	-	86847295	86887639	86848674	86887479	10	0	Gdpd1	cmpl	cmpl
1247	NM_024262	chr11	-	86891233	86900279	86891454	86900255	4	0	Smg8	cmpl	cmpl
1248	NM_175563	chr11	-	86902657	86922216	86905298	86919638	10	0	Prr11	cmpl	cmpl
1248	NM_025377	chr11	+	86922762	86936476	86922773	86935501	4	0	Ska2	cmpl	cmpl
1248	NR_029652	chr11	+	86926505	86926591	86926591	86926591	1	0	Mir301	unk	unk
1250	NM_053269	chr11	-	87191108	87217997	87192887	87217923	9	0	Rad51c	cmpl	cmpl
1250	NM_001291440	chr11	-	87191108	87218456	87192887	87218268	9	0	Rad51c	cmpl	cmpl
1251	NM_001284398	chr11	+	87391890	87404041	87392036	87403529	11	0	Sept4	cmpl	cmpl
1251	NM_001284392	chr11	+	87394562	87404041	87394667	87403877	11	0	Sept4	cmpl	cmpl
1251	NM_001284394	chr11	+	87394562	87404041	87394667	87403529	12	0	Sept4	cmpl	cmpl
1251	NM_011129	chr11	+	87394562	87404041	87394667	87403877	12	0	Sept4	cmpl	cmpl
1252	NM_001045527	chr11	+	87430665	87473044	87430773	87470869	6	0	Hsf5	cmpl	cmpl
1252	NM_172448	chr11	+	87476588	87549041	87478117	87547701	10	0	Rnf43	cmpl	cmpl
1252	NR_045139	chr11	+	87513025	87518829	87518829	87518829	2	0	1110028F11Rik	unk	unk
1253	NR_106176	chr11	-	87570342	87570457	87570457	87570457	1	0	Mir142b	unk	unk
1253	NR_029555	chr11	+	87570365	87570429	87570429	87570429	1	0	Mir142	unk	unk
1253	NM_172449	chr11	+	87574042	87599430	87574903	87596191	32	0	Bzrap1	cmpl	cmpl
1253	NM_010824	chr11	+	87607285	87617914	87608040	87617104	14	0	Mpo	cmpl	cmpl
1253	NM_080420	chr11	-	87619929	87639616	87620348	87635776	13	0	Lpo	cmpl	cmpl
1253	NM_001039684	chr11	+	87666726	87677181	87666751	87676527	18	0	Mks1	cmpl	cmpl
1254	NM_146411	chr11	-	87702460	87703396	87702460	87703396	1	0	Olfr462	cmpl	cmpl
1254	NM_146413	chr11	-	87706488	87707424	87706488	87707424	1	0	Olfr463	cmpl	cmpl
1254	NM_146412	chr11	-	87727421	87728505	87727464	87728406	1	0	Olfr464	cmpl	cmpl
1254	NM_001168472	chr11	-	87793026	87800087	87794934	87797505	3	0	Dynll2	cmpl	cmpl
1254	NM_026556	chr11	-	87793026	87801035	87794934	87797505	3	0	Dynll2	cmpl	cmpl
1254	NM_001168471	chr11	-	87793026	87811800	87794934	87797505	3	0	Dynll2	cmpl	cmpl
1255	NM_001078167	chr11	+	87860874	87867259	87861340	87862771	3	0	Srsf1	cmpl	cmpl
1255	NM_173374	chr11	+	87860874	87867259	87861340	87863108	4	0	Srsf1	cmpl	cmpl
1255	NM_016686	chr11	+	87881780	87898231	87881902	87895327	6	0	Vezf1	cmpl	cmpl
1255	NR_045499	chr11	+	87911559	87913609	87913609	87913609	4	0	2210416O15Rik	unk	unk
1256	NM_001172099	chr11	+	87983066	88007642	87983334	88003624	10	0	Cuedc1	cmpl	cmpl
1256	NM_001291270	chr11	+	88007607	88025009	88018703	88024265	5	0	Mrps23	cmpl	cmpl
1256	NM_001291271	chr11	+	88017889	88025009	88018703	88024265	5	0	Mrps23	cmpl	cmpl
1256	NM_001291272	chr11	+	88017889	88025009	88018703	88024265	5	0	Mrps23	cmpl	cmpl
1256	NM_001291273	chr11	+	88017889	88025009	88017943	88024265	4	0	Mrps23	cmpl	cmpl
1256	NM_024174	chr11	+	88017889	88025009	88017943	88024265	5	0	Mrps23	cmpl	cmpl
1256	NR_111902	chr11	+	88017889	88025009	88025009	88025009	4	0	Mrps23	unk	unk
1257	NM_028859	chr11	+	88107544	88108763	88107597	88108056	1	0	Ccdc182	cmpl	cmpl
1257	NR_039545	chr11	+	88166274	88166366	88166366	88166366	1	0	Mir378b	unk	unk
1260	NR_131025	chr11	+	88480564	88484740	88484740	88484740	3	0	0610039H22Rik	unk	unk
1260	NM_001201341	chr11	-	88547267	88579581	88548769	88579404	8	0	Msi2	cmpl	cmpl
1260	NR_038058	chr11	+	88579956	88589886	88589886	88589886	4	0	C030037D09Rik	unk	unk
1261	NM_009648	chr11	-	88692105	88712817	88693068	88707148	11	0	Akap1	cmpl	cmpl
1261	NR_104310	chr11	-	88692105	88712826	88712826	88712826	12	0	Akap1	unk	unk
1261	NM_001042541	chr11	-	88692105	88725900	88693068	88707148	11	0	Akap1	cmpl	cmpl
1262	NR_045955	chr11	+	88767241	88797375	88797375	88797375	5	0	Scpep1os	unk	unk
1262	NM_029023	chr11	-	88785333	88816756	88785975	88816683	13	0	Scpep1	cmpl	cmpl
1262	NR_003564	chr11	-	88825980	88828231	88828231	88828231	2	0	Gm15698	unk	unk
1262	NR_003492	chr11	+	88833951	88834328	88834328	88834328	1	0	2210409E12Rik	unk	unk
1262	NM_016706	chr11	+	88835248	88852927	88835262	88852056	7	0	Coil	cmpl	cmpl
1263	NM_019505	chr11	-	88898895	88922062	88902045	88921699	11	0	Dgke	cmpl	cmpl
1263	NR_110336	chr11	+	88922064	88929198	88929198	88929198	4	0	Dgkeos	unk	unk
1263	NM_001033266	chr11	+	88935154	88954378	88935264	88949986	4	0	Gm525	cmpl	cmpl
1265	NM_008711	chr11	-	89161951	89163873	89162635	89163334	1	0	Nog	cmpl	cmpl
1270	NM_001316372	chr11	-	89843857	89864208	89845975	89864156	5	0	Pctp	cmpl	cmpl
1270	NM_008796	chr11	-	89843857	89864208	89846004	89864156	6	0	Pctp	cmpl	cmpl
1270	NM_026433	chr11	+	89891661	89897819	89896662	89897067	3	0	Tmem100	cmpl	cmpl
1272	NM_026178	chr11	+	90110789	90139887	90111023	90138177	7	0	Mmd	cmpl	cmpl
1273	NM_172563	chr11	-	90197848	90252231	90202072	90251678	4	0	Hlf	cmpl	cmpl
1275	NM_199008	chr11	+	90499497	90507291	90499503	90505866	4	0	Cox11	cmpl	cmpl
1275	NM_028011	chr11	-	90507004	90548915	90508149	90536124	16	0	Tom1l1	cmpl	cmpl
1282	NM_028547	chr11	-	91436599	91438869	91436762	91438769	1	0	Kif2b	cmpl	cmpl
1300	NM_001013375	chr11	-	93720556	93747080	93722126	93746971	14	0	Utp18	cmpl	cmpl
1300	NM_134012	chr11	+	93747532	93808298	93766518	93805207	16	0	Mbtd1	cmpl	cmpl
1300	NM_001077529	chr11	-	93811127	93817097	93811242	93816934	4	0	Nme2	cmpl	cmpl
1300	NM_008705	chr11	-	93811127	93817570	93811242	93816934	5	0	Nme2	cmpl	cmpl
1300	NM_008704	chr11	-	93820238	93829835	93820709	93827247	5	0	Nme1	cmpl	cmpl
1302	NM_009427	chr11	+	94072767	94076806	94074953	94076042	2	0	Tob1	cmpl	cmpl
1302	NM_181819	chr11	-	94097265	94103893	94098911	94103863	2	0	Wfikkn2	cmpl	cmpl
1303	NM_026313	chr11	-	94152452	94183225	94154149	94183102	11	0	Luc7l3	cmpl	cmpl
1303	NM_146024	chr11	+	94189314	94200823	94189567	94200583	5	0	Ankrd40	cmpl	cmpl
1303	NM_027799	chr11	+	94189314	94203161	94189567	94201013	5	0	Ankrd40	cmpl	cmpl
1304	NM_001112813	chr11	-	94269704	94335512	94270458	94334931	35	0	Cacna1g	cmpl	cmpl
1304	NM_001177888	chr11	-	94269704	94335512	94270458	94334931	35	0	Cacna1g	cmpl	cmpl
1304	NM_001177890	chr11	-	94269704	94335512	94270458	94334931	35	0	Cacna1g	cmpl	cmpl
1304	NM_009783	chr11	-	94269704	94335512	94270458	94334931	36	0	Cacna1g	cmpl	cmpl
1304	NM_144827	chr11	-	94340217	94346624	94340409	94346600	16	0	Spata20	cmpl	cmpl
1304	NM_027984	chr11	-	94350912	94361288	94352464	94357856	10	0	Epn3	cmpl	cmpl
1305	NM_001013381	chr11	-	94401111	94410521	94403843	94410431	9	0	Rsad1	cmpl	cmpl
1305	NM_153807	chr11	-	94418415	94463100	94419620	94463084	16	0	Acsf2	cmpl	cmpl
1305	NM_007689	chr11	+	94426387	94430441	94426411	94429664	4	0	Chad	cmpl	cmpl
1306	NM_177752	chr11	-	94506315	94515068	94506742	94512308	9	0	Eme1	cmpl	cmpl
1306	NM_053161	chr11	+	94515104	94521401	94515115	94521129	4	0	Mrpl27	cmpl	cmpl
1306	NM_145828	chr11	-	94525160	94538807	94525900	94538721	11	0	Xylt2	cmpl	cmpl
1306	NM_001007584	chr11	-	94555811	94565813	94556906	94565554	2	0	Gm11541	cmpl	cmpl
1306	NM_001105561	chr11	-	94616449	94622496	94618367	94622225	5	0	Gm11545	cmpl	cmpl
1307	NM_001034896	chr11	-	94638530	94644017	94639960	94643749	5	0	Tmem92	cmpl	cmpl
1307	NM_001163172	chr11	-	94638530	94693316	94639960	94693048	5	0	Tmem92	cmpl	cmpl
1307	NM_001205037	chr11	-	94706144	94710907	94706750	94710639	5	0	Gm11544	cmpl	cmpl
1308	NM_007742	chr11	+	94797537	94814356	94797682	94812933	51	0	Col1a1	cmpl	cmpl
1308	NM_009161	chr11	-	94824090	94837641	94824532	94834752	11	0	Sgca	cmpl	cmpl
