gene	length
TMEM45A	84835
TMEM45B	44159
TMEM47	30226
TMEM5	29757
TMEM5-AS1	13313
TMEM50A	24065
TMEM50B	47525
TMEM51	67948
TMEM51-AS1	40651
TMEM52	1713
TMEM52B	21207
TMEM53	21363
TMEM54	6759
TMEM55A	46703
TMEM55B	3761
TMEM56	105090
TMEM56-RWDD3	127032
TMEM57	69351
TMEM59	26759
TMEM59L	8169
TMEM60	4704
TMEM61	11631
TMEM62	51621
TMEM63A	37189
TMEM63B	28607
TMEM63C	77738
TMEM64	23912
TMEM65	61783
TMEM67	63277
TMEM68	25238
TMEM69	6263
TMEM70	6643
TMEM71	50724
TMEM72	25696
TMEM72-AS1	148667
TMEM74	180767
TMEM74B	3914
TMEM75	2166
TMEM79	9532
TMEM80	8542
TMEM81	1333
TMEM82	5307
TMEM86A	6052
TMEM86B	2632
TMEM87A	63134
TMEM87B	64097
TMEM88	1035
TMEM88B	1661
TMEM89	916
TMEM8A	11176
TMEM8B	18012
TMEM8C	10362
TMEM9	19786
TMEM91	20118
TMEM92	10081
TMEM92-AS1	6276
TMEM94	43990
TMEM95	2085
TMEM97	9592
TMEM98	13741
TMEM99	17184
TMEM9B	17574
TMEM9B-AS1	11610
TMF1	32508
TMIE	9592
TMIGD1	17713
TMIGD2	10205
TMIGD3	80657
TMLHE	123951
TMLHE-AS1	27375
TMOD1	100565
TMOD2	64802
TMOD3	82508
TMOD4	6086
TMPO	20063
TMPO-AS1	3255
TMPPE	6387
TMPRSS11A	53215
TMPRSS11B	19043
TMPRSS11BNL	33953
TMPRSS11D	63124
TMPRSS11E	50157
TMPRSS11F	76673
TMPRSS11GP	5629
TMPRSS12	44964
TMPRSS13	28814
TMPRSS15	134539
TMPRSS2	43516
TMPRSS3	17264
TMPRSS4	42831
TMPRSS4-AS1	71023
TMPRSS5	18829
TMPRSS6	38219
TMPRSS7	41653
TMPRSS9	36304
TMSB10	1038
TMSB15A	3091
TMSB15B	3365
TMSB4X	2122
TMSB4Y	2457
TMTC1	282999
TMTC2	278818
TMTC3	57593
TMTC4	71101
TMUB1	2243
TMUB2	4747
TMX1	17488
TMX2	28452
TMX2-CTNND1	106659
TMX3	41430
TMX4	42478
TNC	98684
TNF	2770
TNFAIP1	11489
TNFAIP2	11114
TNFAIP3	16128
TNFAIP6	22458
TNFAIP8	125914
TNFAIP8L1	16055
TNFAIP8L2	3122
TNFAIP8L2-SCNM1	13670
TNFAIP8L3	38105
TNFRSF10A	33712
TNFRSF10B	49054
TNFRSF10C	14625
TNFRSF10D	28444
TNFRSF11A	62425
TNFRSF11B	28589
TNFRSF12A	2072
TNFRSF13B	33006
TNFRSF13C	1787
TNFRSF14	9259
TNFRSF17	2963
TNFRSF18	3203
TNFRSF19	105737
TNFRSF1A	13362
TNFRSF1B	42219
TNFRSF21	78422
TNFRSF25	5043
TNFRSF4	2844
TNFRSF6B	2049
TNFRSF8	80832
TNFRSF9	27296
TNFSF10	18001
TNFSF11	45279
TNFSF12	8834
TNFSF12-TNFSF13	12552
TNFSF13	3318
TNFSF13B	38857
TNFSF14	8907
TNFSF15	7897
TNFSF18	9745
TNFSF4	21829
TNFSF8	37254
TNFSF9	4931
TNIK	401996
TNIP1	35190
TNIP2	14367
TNIP3	32933
TNK1	8801
TNK2	29422
TNKS	226413
TNKS1BP1	25312
TNKS2	67083
TNKS2-AS1	15359
TNMD	15094
TNN	80210
TNNC1	2952
TNNC2	4100
TNNI1	17981
TNNI2	2679
TNNI3	5966
TNNI3K	309047
TNNT1	16658
TNNT2	18694
TNNT3	19139
TNP1	602
TNP2	1448
TNPO1	97799
TNPO2	23099
TNPO3	100995
TNR	420819
TNRC18	116756
TNRC18P1	1891
TNRC6A	96500
TNRC6B	290993
TNRC6C	104600
TNRC6C-AS1	4399
TNS1	120449
TNS2	17354
TNS3	306992
TNS4	25776
TNXA	4605
TNXB	4855
TOB1	4130
TOB1-AS1	1694
TOB2	13537
TOB2P1	3593
TOE1	4310
TOLLIP	28424
TOLLIP-AS1	1001
TOM1	48721
TOM1L1	37347
TOM1L2	128964
TOMM20	19600
TOMM20L	12777
TOMM22	2814
TOMM34	18345
TOMM40	12471
TOMM40L	4809
TOMM5	4226
TOMM6	2455
TOMM7	10222
TOMM70	37941
TONSL	15651
TONSL-AS1	4727
TOP1	95666
TOP1MT	50652
TOP1P1	2430
TOP1P2	1520
TOP2A	29431
TOP2B	66469
TOP3A	43665
TOP3B	25845
TOPAZ1	90214
TOPBP1	61290
TOPORS	12086
TOPORS-AS1	1875
TOR1A	11222
TOR1AIP1	38037
TOR1AIP2	37841
TOR1B	8148
TOR2A	3827
TOR3A	14019
TOR4A	4815
TOX	313792
TOX2	154764
TOX3	110480
TOX4	21988
TP53	7093
TP53AIP1	8669
TP53BP1	85944
TP53BP2	66081
TP53I11	17862
TP53I13	4438
TP53I3	6900
TP53INP1	23417
TP53INP2	9133
TP53RK	5274
TP53TG1	20146
TP53TG3	2603
TP53TG3B	2603
TP53TG3C	2041
TP53TG3D	2606
TP53TG3HP	2084
TP53TG5	4439
TP63	250070
TP73	83638
TP73-AS1	10789
TPBG	4212
TPBGL	2801
TPCN1	77148
TPCN2	41724
TPD52	136334
TPD52L1	110679
TPD52L2	26319
TPD52L3	2571
TPGS1	12159
TPGS2	49193
TPH1	20253
TPH2	93597
TPI1	3528
TPI1P2	2018
TPI1P3	1215
TPK1	384114
TPM1	23456
TPM2	8065
TPM3	22919
TPM3P9	12700
TPM4	35498
TPMT	26853
TPO	129268
TPP1	6697
TPP2	82239
TPPP	33535
TPPP2	1989
TPPP3	3730
TPR	63673
TPRA1	17697
TPRG1	151510
TPRG1-AS1	5926
TPRG1-AS2	1910
TPRG1L	5140
TPRKB	7562
TPRN	9096
TPRX1	2363
TPRXL	128676
TPSAB1	1879
TPSB2	1851
TPSD1	2223
TPSG1	3605
TPST1	155181
TPST2	39658
TPT1	7815
TPT1-AS1	50140
TPTE	84758
TPTE2	80400
TPTE2P1	39716
TPTE2P3	98099
TPTE2P5	124767
TPTE2P6	17468
TPTEP1	46921
TPX2	62701
TRA2A	27261
TRA2B	23568
TRABD	13689
TRABD2A	59580
TRABD2B	236364
TRADD	5725
TRAF1	12181
TRAF2	40104
TRAF3	134023
TRAF3IP1	80358
TRAF3IP2	11984
TRAF3IP2-AS1	20138
TRAF3IP3	23627
TRAF4	6955
TRAF5	48331
TRAF6	26548
TRAF7	22333
TRAFD1	28061
TRAIP	27966
TRAK1	121374
TRAK2	74391
TRAM1	34475
TRAM1L1	2028
TRAM2	79664
TRAM2-AS1	6793
TRANK1	118242
TRAP1	59562
TRAPPC1	1606
TRAPPC10	94228
TRAPPC11	54329
TRAPPC12	99898
TRAPPC13	5976
TRAPPC2	22395
TRAPPC2B	1844
TRAPPC2L	6468
TRAPPC3	12947
TRAPPC3L	49124
TRAPPC4	5207
TRAPPC5	2043
TRAPPC6A	15317
TRAPPC6B	22621
TRAPPC8	113957
TRAPPC9	727895
TRAT1	32309
TRDMT1	64737
TRDN	420756
TREH	21441
TREM1	19362
TREM2	4682
TREML1	5090
TREML2	11440
TREML3P	9395
TREML4	10060
TREML5P	214
TRERF1	227120
TRERNA1	924
TREX1	2127
TREX2	1769
TRG-AS1	37062
TRH	3547
TRHDE	392895
TRHDE-AS1	20004
TRHR	32161
TRIAP1	2453
TRIB1	8086
TRIB2	25862
TRIB3	16932
TRIL	5057
TRIM10	8990
TRIM11	13142
TRIM13	21462
TRIM14	35002
TRIM15	9492
TRIM16	54915
TRIM16L	14031
TRIM17	8949
TRIM2	186206
TRIM21	8801
TRIM22	21278
TRIM23	34682
TRIM24	125255
TRIM25	26141
TRIM26	29041
TRIM27	20991
TRIM28	6248
TRIM29	26871
TRIM3	25373
TRIM31	10211
TRIM31-AS1	9486
TRIM32	14000
TRIM33	118384
TRIM34	24453
TRIM35	26435
TRIM36	45203
TRIM37	124284
TRIM38	24642
TRIM39	16887
TRIM39-RPP21	17549
TRIM4	29195
TRIM40	12629
TRIM41	12547
TRIM42	23128
TRIM43	7705
TRIM43B	7766
TRIM44	148305
TRIM45	10736
TRIM46	6830
TRIM47	4413
TRIM48	8939
TRIM49	10922
TRIM49B	6379
TRIM49C	10921
TRIM49D1	6240
TRIM49D2	8999
TRIM5	21916
TRIM50	13049
TRIM51	8513
TRIM51HP	4531
TRIM52	4735
TRIM52-AS1	3356
TRIM53AP	8973
TRIM54	25012
TRIM55	48442
TRIM56	6301
TRIM58	22939
TRIM59	14337
TRIM6	16859
TRIM6-TRIM34	47762
TRIM60	9747
TRIM61	23222
TRIM62	36670
TRIM63	16331
TRIM64	5570
TRIM64B	5581
TRIM64C	5400
TRIM65	8045
TRIM66	46801
TRIM67	58642
TRIM68	9589
TRIM69	31469
TRIM7	7008
TRIM71	79810
TRIM72	11170
TRIM73	9995
TRIM74	7470
TRIM77	7575
TRIM8	13826
TRIM9	120443
TRIML1	8053
TRIML2	14317
TRIO	366504
TRIOBP	79570
TRIP10	11846
TRIP11	74070
TRIP12	116293
TRIP13	25197
TRIP4	67501
TRIP6	6128
TRIQK	82061
TRIT1	42479
TRMO	18083
TRMT1	11751
TRMT10A	16963
TRMT10B	25171
TRMT10C	4612
TRMT11	52846
TRMT112	1594
TRMT12	2220
TRMT13	17350
TRMT1L	38900
TRMT2A	5431
TRMT2B	42773
TRMT44	35752
TRMT5	9632
TRMT6	12727
TRMT61A	7903
TRMT61B	20489
TRMU	21941
TRNAU1AP	25530
TRNP1	7184
TRNT1	22108
TRO	10872
TROAP	1202
TROVE2	26565
TRPA1	54335
TRPC1	83465
TRPC2	11101
TRPC3	54087
TRPC4	233168
TRPC4AP	90413
TRPC5	308464
TRPC5OS	27936
TRPC6	132366
TRPC7	152167
TRPC7-AS2	89447
TRPM1	100667
TRPM2	89482
TRPM2-AS	10973
TRPM3	334010
TRPM4	54102
TRPM5	18531
TRPM6	164854
TRPM7	129658
TRPM8	102125
TRPS1	259517
TRPT1	2072
TRPV1	27433
TRPV2	21463
TRPV3	47495
TRPV4	31711
TRPV5	25555
TRPV6	14536
TRRAP	134755
TRUB1	39489
TRUB2	13303
TRY2P	3969
TSACC	9682
TSC1	53287
TSC2	40827
TSC22D1	144424
TSC22D1-AS1	4538
TSC22D2	51785
TSC22D3	3261
TSC22D4	12762
TSEN15	22561
TSEN2	48891
TSEN34	4277
TSEN54	8213
TSFM	20113
TSG1	69400
TSG101	46647
TSGA10	144315
TSGA10IP	14321
TSGA13	17922
TSHB	4487
TSHR	153427
TSHZ1	79197
TSHZ2	522925
TSHZ3	199657
TSIX	37028
TSKS	23506
TSKU	15843
TSL	11520
TSLP	7946
TSN	12309
TSNARE1	191171
TSNAX	37872
TSNAX-DISC1	173910
TSNAXIP1	21192
TSPAN1	10887
TSPAN10	11590
TSPAN11	69701
TSPAN12	70805
TSPAN13	30812
TSPAN14	68355
TSPAN15	56199
TSPAN16	19832
TSPAN17	11673
TSPAN18	168003
TSPAN19	21963
TSPAN2	41490
TSPAN3	27212
TSPAN31	3244
TSPAN32	16189
TSPAN33	24825
TSPAN4	24294
TSPAN5	188296
TSPAN6	9626
TSPAN7	127443
TSPAN8	32904
TSPAN9	209211
TSPEAR	213722
TSPEAR-AS1	10533
TSPEAR-AS2	1764
TSPO	11730
TSPO2	1841
TSPOAP1	27566
TSPOAP1-AS1	28279
TSPY1	2796
TSPY10	2816
TSPY2	2791
TSPY26P	1216
TSPY3	2798
TSPY4	132211
TSPY8	2752
TSPYL1	5260
TSPYL2	6188
TSPYL4	4132
TSPYL5	4464
TSPYL6	3096
TSR1	14698
TSR2	4880
TSR3	2634
TSSC1	188914
TSSC2	28189
TSSC4	3392
TSSK1B	2479
TSSK2	1817
TSSK3	2064
TSSK4	2599
TSSK6	1443
TST	8596
TSTA3	4863
TSTD1	1354
TSTD2	33602
TSTD3	12191
TTBK1	44581
TTBK2	176467
TTC1	56447
TTC12	51865
TTC13	72633
TTC14	9002
TTC16	15538
TTC17	87659
TTC19	30031
TTC21A	31244
TTC21B	80478
TTC21B-AS1	14466
TTC22	20191
TTC23	113298
TTC23L	60297
TTC24	7045
TTC25	30794
TTC26	27601
TTC27	193033
TTC28	701853
TTC28-AS1	5589
TTC29	239250
TTC3	129937
TTC3-AS1	6316
TTC30A	4670
TTC30B	2645
TTC31	11493
TTC32	5357
TTC33	44396
TTC34	133425
TTC36	3532
TTC37	91112
TTC38	26046
TTC39A	35012
TTC39A-AS1	1629
TTC39B	79358
TTC39C	142839
TTC39C-AS1	21247
TTC3P1	2543
TTC4	26835
TTC41P	86464
TTC5	16854
TTC6	247428
TTC7A	160009
TTC7B	275831
TTC8	53845
TTC9	33575
TTC9B	2343
TTC9C	10565
TTF1	31305
TTF2	42544
TTI1	50463
TTI2	14678
TTK	37924
TTL	50481
TTLL1	49913
TTLL10	24029
TTLL11	271683
TTLL12	20511
TTLL13P	9558
TTLL2	17605
TTLL3	26398
TTLL4	44572
TTLL5	293876
TTLL6	32095
TTLL7	129778
TTLL9	72355
TTN	281435
TTN-AS1	82580
TTPA	26566
TTPAL	18720
TTR	7258
TTTY1	21165
TTTY10	53562
TTTY11	34066
TTTY12	5760
TTTY13	11068
TTTY14	203504
TTTY15	29857
TTTY16	1892
TTTY17A	1133
TTTY17B	1133
TTTY17C	1133
TTTY18	510
TTTY19	813
TTTY1B	21165
TTTY2	22202
TTTY20	4954
TTTY21	3645
TTTY21B	3645
TTTY22	12094
TTTY23	1166
TTTY23B	1166
TTTY2B	22202
TTTY3	4897
TTTY3B	4897
TTTY4	36825
TTTY4B	36825
TTTY4C	36825
TTTY5	2080
TTTY6	1868
TTTY6B	1849
TTTY7	8440
TTTY7B	8440
TTTY8	2601
TTTY8B	2601
TTTY9A	9317
TTTY9B	9317
TTYH1	21296
TTYH2	48463
TTYH3	32835
TUB	67476
TUB-AS1	9337
TUBA1A	4531
TUBA1B	3739
TUBA1C	45414
TUBA3C	8084
TUBA3D	6929
TUBA3E	6718
TUBA3FP	6082
TUBA4A	4237
TUBA4B	18947
TUBA8	21047
TUBAL3	11734
TUBB	5227
TUBB1	7402
TUBB2A	3884
TUBB2B	3475
TUBB3	14090
TUBB4A	8267
TUBB4B	2450
TUBB6	18949
TUBB8	2352
TUBBP5	27322
TUBD1	33467
TUBE1	16893
TUBG1	5900
TUBG2	7760
TUBGCP2	30528
TUBGCP3	103182
TUBGCP4	36041
TUBGCP5	39390
TUBGCP6	27284
TUFM	3999
TUFT1	43280
TUG1	10185
TULP1	15030
TULP2	17776
TULP3	50275
TULP4	199166
TUNAR	49181
TUSC1	2471
TUSC2	3331
TUSC3	226564
TUSC5	21326
TUSC7	7254
TUSC8	5736
TUT1	16594
TVP23A	57877
TVP23B	20436
TVP23C	61369
TVP23C-CDRT4	127615
TWF1	12654
TWF2	10559
TWIST1	2206
TWIST2	39222
TWISTNB	13577
TWSG1	67655
TXK	67865
TXLNA	18543
TXLNB	52011
TXLNG	58089
TXLNGY	39814
TXN	12830
TXN2	14596
TXNDC11	63800
TXNDC12	36041
TXNDC12-AS1	1767
TXNDC15	27865
TXNDC16	121995
TXNDC17	3641
TXNDC2	2435
TXNDC5	28829
TXNDC8	34299
TXNDC9	17375
TXNIP	4208
TXNL1	35869
TXNL4A	15727
TXNL4B	8800
TXNRD1	134530
TXNRD2	66476
TXNRD3	48074
TXNRD3NB	36778
TYK2	30046
TYMP	4335
TYMS	15897
TYMSOS	8722
TYR	117889
TYRO3	20318
TYRO3P	865
TYROBP	3910
TYRP1	16882
TYSND1	6749
TYW1	242711
TYW1B	259323
TYW3	33526
TYW5	26827
U2AF1	14624
U2AF1L4	2917
U2AF1L5	14652
U2AF2	20668
U2SURP	59197
UACA	108959
UAP1	38405
UAP1L1	7039
UBA1	24330
UBA2	41532
UBA3	25645
UBA5	23663
UBA52	5732
UBA6	85412
UBA6-AS1	21228
UBA7	8755
UBAC1	28413
UBAC2	186076
UBAC2-AS1	4383
UBALD1	6045
UBALD2	6095
UBAP1	73520
UBAP1L	13357
UBAP2	127258
UBAP2L	43335
UBASH3A	43821
UBASH3B	158791
UBB	1954
UBC	3398
UBD	4315
UBE2A	9964
UBE2B	20934
UBE2C	4383
UBE2D1	35776
UBE2D2	67269
UBE2D3	31479
UBE2D4	29702
UBE2DNL	741
UBE2E1	85749
UBE2E1-AS1	2883
UBE2E2	387514
UBE2E2-AS1	7510
UBE2E3	83044
UBE2E4P	1160
UBE2F	75838
UBE2F-SCLY	132469
UBE2G1	97459
UBE2G2	33258
UBE2H	122212
UBE2I	17867
UBE2J1	26277
UBE2J2	19944
UBE2K	84748
UBE2L3	74589
UBE2L6	16054
UBE2M	3266
UBE2MP1	962
UBE2N	33940
UBE2NL	1186
UBE2O	63677
UBE2Q1	10071
UBE2Q1-AS1	1421
UBE2Q2	57763
UBE2Q2L	9745
UBE2Q2P1	43601
UBE2Q2P2	60464
UBE2QL1	48100
UBE2R2	103221
UBE2S	6677
UBE2T	10311
UBE2U	40539
UBE2V1	32076
UBE2V2	53461
UBE2W	98815
UBE2Z	20693
UBE3A	68259
UBE3B	59084
UBE3C	130413
UBE3D	173445
UBE4A	39632
UBE4B	148257
UBFD1	16850
UBIAD1	15238
UBL3	86277
UBL4A	2955
UBL4B	1509
UBL5	2243
UBL7	15213
UBL7-AS1	20029
UBLCP1	22961
UBN1	34772
UBN2	76753
UBOX5	52339
UBOX5-AS1	43958
UBP1	52043
UBQLN1	48292
UBQLN2	3419
UBQLN3	2625
UBQLN4	18533
UBQLNL	2335
UBR1	163190
UBR2	129485
UBR3	256623
UBR4	135748
UBR5	160417
UBR5-AS1	12725
UBR7	22162
UBTD1	72330
UBTD2	74147
UBTF	14642
UBTFL1	1183
UBXN1	2621
UBXN10	9972
UBXN10-AS1	2245
UBXN11	24424
UBXN2A	60319
UBXN2B	40239
UBXN4	43446
UBXN6	12790
UBXN7	78978
UBXN7-AS1	1651
UBXN8	22840
UCA1	7376
UCHL1	11550
UCHL1-AS1	36655
UCHL3	56542
UCHL5	47029
UCK1	7481
UCK2	84125
UCKL1	11347
UCKL1-AS1	3603
UCMA	12564
UCN	1047
UCN2	2052
UCN3	9685
UCP1	8911
UCP2	8175
UCP3	8958
UEVLD	48117
UFC1	5114
UFD1L	29276
UFL1	33451
UFM1	13238
UFSP1	997
UFSP2	26447
UG0898H09	7042
UGCG	38610
UGDH	28845
UGDH-AS1	66870
UGGT1	104497
UGGT2	251902
UGP2	50600
UGT1A1	13028
UGT1A10	136830
UGT1A3	44174
UGT1A4	54509
UGT1A5	60309
UGT1A6	81626
UGT1A7	91363
UGT1A8	155656
UGT1A9	101409
UGT2A1	64834
UGT2A2	51227
UGT2A3	23334
UGT2B10	16026
UGT2B11	14543
UGT2B15	24181
UGT2B17	31344
UGT2B28	14553
UGT2B4	45851
UGT2B7	16514
UGT3A1	38346
UGT3A2	31906
UGT8	79825
UHMK1	32457
UHRF1	59075
UHRF1BP1	85499
UHRF1BP1L	105781
UHRF2	93902
UIMC1	101439
ULBP1	9741
ULBP2	7296
ULBP3	8103
ULK1	28430
ULK2	97098
ULK3	7097
ULK4	715844
ULK4P1	28155
ULK4P2	28155
ULK4P3	28015
UMAD1	238586
UMOD	19829
UMODL1	80039
UMODL1-AS1	6402
UMPS	18908
UNC119	5923
UNC119B	13207
UNC13A	86873
UNC13B	243345
UNC13C	615707
UNC13D	17492
UNC45A	23915
UNC45B	41530
UNC50	9937
UNC5A	70341
UNC5B	90345
UNC5B-AS1	1006
UNC5C	386707
UNC5CL	12300
UNC5D	561095
UNC79	374126
UNC80	227309
UNC93A	24701
UNC93B1	13026
UNCX	3961
UNG	13401
UNK	40968
UNKL	51517
UNQ6494	79978
UOX	19845
UPB1	31304
UPF1	36297
UPF2	122821
UPF3A	24234
UPF3B	19004
UPK1A	11971
UPK1A-AS1	5345
UPK1B	31577
UPK2	2263
UPK3A	10889
UPK3B	17461
UPK3BL	5768
UPP1	20132
UPP2	140977
UPRT	30840
UQCC1	109578
UQCC2	14992
UQCC3	2038
UQCR10	3046
UQCR11	8331
UQCRB	8960
UQCRBP1	798
UQCRC1	10668
UQCRC2	30598
UQCRFS1	5971
UQCRH	13166
UQCRHL	539
UQCRQ	2219
URAD	10533
URAHP	7866
URB1	81984
URB1-AS1	826
URB2	33986
URGCP	31177
URGCP-MRPS24	40076
URI1	92970
URM1	20699
UROC1	36610
UROD	3538
UROS	38288
USB1	12199
USE1	4485
USF1	5688
USF2	10845
USF3	48262
USH1C	50523
USH1G	7184
USH2A	800504
USHBP1	14777
USMG5	7463
USO1	85738
USP1	15502
USP10	79974
USP11	15415
USP12	105748
USP12-AS1	43604
USP12-AS2	11246
USP13	136258
USP14	55258
USP15	149382
USP16	29871
USP17L1	1594
USP17L10	1594
USP17L11	1594
USP17L12	1594
USP17L13	1594
USP17L15	1951
USP17L17	1594
USP17L18	1594
USP17L19	1594
USP17L2	1594
USP17L20	1594
USP17L21	1594
USP17L22	1594
USP17L24	1594
USP17L25	1594
USP17L26	1594
USP17L27	1594
USP17L28	1594
USP17L29	1594
USP17L3	1594
USP17L30	1594
USP17L4	1594
USP17L5	1594
USP17L6P	1198
USP17L7	1594
USP17L8	1594
USP17L9P	1594
USP18	27406
USP19	12894
USP2	8969
USP2-AS1	117458
USP20	46423
USP21	6264
USP22	43448
USP24	149009
USP25	150048
USP26	2795
USP27X	2700
USP27X-AS1	2634
USP28	77697
USP29	11786
USP3	90131
USP3-AS1	13119
USP30	64939
USP30-AS1	1926
USP31	87865
USP32	214897
USP32P1	17615
USP32P2	9992
USP33	63892
USP34	283261
USP35	25901
USP36	44877
USP37	118112
USP38	30648
USP39	46444
USP4	62961
USP40	90073
USP42	56647
USP43	84151
USP44	34932
USP45	83070
USP46	65634
USP46-AS1	2094
USP47	117904
USP48	104898
USP49	81743
USP5	14512
USP50	46145
USP51	4584
USP53	82893
USP54	55804
USP6	58595
USP6NL	71772
USP7	64288
USP8	76708
USP9X	150946
USP9Y	159610
USPL1	43093
UST	329857
UST-AS1	10425
UTAT33	5894
UTF1	1286
UTP11	12115
UTP14A	23643
UTP14C	8911
UTP15	17638
UTP18	37397
UTP20	106494
UTP23	8181
UTP3	2074
UTP4	36440
UTP6	38541
UTRN	561299
UTS2	5434
UTS2B	63383
UTS2R	1311
UTY	232293
UVRAG	329072
UVSSA	40785
UXS1	45580
UXT	7390
UXT-AS1	1280
VAC14	113721
VAC14-AS1	18193
VAMP1	8663
VAMP2	3830
VAMP3	10165
VAMP4	42085
VAMP5	8982
VAMP7	62492
VAMP8	4544
VANGL1	56273
VANGL2	28106
VAPA	46065
VAPB	61983
VARS	18417
VARS2	12252
VASH1	21130
VASH2	41067
VASN	11682
VASP	19554
VAT1	7839
VAT1L	191545
VAV1	84700
VAV2	230432
VAV3	117346
VAV3-AS1	30166
VAX1	9782
VAX2	32857
VBP1	42840
VCAM1	19407
VCAN	110631
VCL	122044
VCP	16676
VCPIP1	36966
VCPKMT	7949
VCX	1883
VCX2	1325
VCX3A	1502
VCX3B	1682
VCY	742
VCY1B	738
VDAC1	33093
VDAC2	21296
VDAC3	14178
VDR	63496
VEGFA	16279
VEGFB	4682
VEGFC	109216
VENTX	4028
VENTXP1	2717
VENTXP7	961
VEPH1	239915
VEZF1	16707
VEZT	85046
VGF	3064
VGLL1	24657
VGLL2	8009
VGLL3	53156
VGLL4	87912
VHL	12037
VHLL	1015
VIL1	30412
VILL	13600
VIM	9336
VIM-AS1	12661
VIMP	6613
VIP	8972
VIPAS39	30967
VIPR1	48276
VIPR1-AS1	1712
VIPR2	69031
VIT	62987
VKORC1	4159
VKORC1L1	86295
VLDLR	34331
VLDLR-AS1	86720
VMA21	12181
VMAC	5413
VMO1	1151
VMP1	134792
VN1R1	1567
VN1R10P	1203
VN1R2	1312
VN1R4	907
VN1R5	1075
VNN1	33199
VNN2	14140
VNN3	11980
VOPP1	56274
VPREB1	737
VPREB3	1702
VPS11	14227
VPS13A	205562
VPS13A-AS1	1163
VPS13B	864322
VPS13C	208076
VPS13D	282004
VPS16	26037
VPS18	9547
VPS25	6166
VPS26A	50265
VPS26B	23189
VPS28	4964
VPS29	10619
VPS33A	34976
VPS33B	24207
VPS35	31255
VPS36	37644
VPS37A	51134
VPS37B	30839
VPS37C	31190
VPS37D	4268
VPS39	49627
VPS41	185259
VPS45	78157
VPS4A	13661
VPS4B	33329
VPS50	128784
VPS51	15747
VPS52	21695
VPS53	206190
VPS54	126549
VPS72	13915
VPS8	240473
VPS9D1	13855
VPS9D1-AS1	6311
VRK1	84269
VRK2	252271
VRK3	49083
VRTN	11547
VSIG1	34216
VSIG10	40414
VSIG10L	10585
VSIG2	4741
VSIG4	18389
VSIG8	8343
VSNL1	115901
VSTM1	23129
VSTM2A	10208
VSTM2A-OT1	14758
VSTM2B	37737
VSTM2L	42250
VSTM4	101289
VSTM5	29935
VSX1	11496
VSX2	23268
VTA1	73788
VTCN1	60251
VTI1A	371759
VTI1B	23737
VTN	3076
VTRNA1-1	99
VTRNA1-2	89
VTRNA1-3	89
VTRNA2-1	109
VWA1	7361
VWA2	55248
VWA3A	64430
VWA3B	225817
VWA5A	9434
VWA5B1	63977
VWA5B2	11902
VWA7	11739
VWA8	394262
VWA8-AS1	20398
VWA9	32392
VWC2	143091
VWC2L	164194
VWC2L-IT1	26709
VWCE	37032
VWDE	73345
VWF	175803
WAC	90526
WAC-AS1	12439
WAPL	86530
WARS	41804
WARS2	109458
WARS2-IT1	15884
WAS	7633
WASF1	80187
WASF2	85970
WASF3	131244
WASH1	15230
WASH2P	15385
WASH3P	15794
WASH5P	10017
WASH7P	15010
WASIR1	2268
WASIR2	2198
WASL	67146
WBP1	2493
WBP11	16991
WBP11P1	2973
WBP1L	72296
WBP2	9723
WBP2NL	29750
WBP4	22444
WBSCR17	581065
WBSCR22	14655
WBSCR27	7936
WBSCR28	4736
WDCP	18092
WDFY1	70046
WDFY2	177689
WDFY3	296853
WDFY3-AS2	40199
WDFY4	297485
WDHD1	88165
WDPCP	316608
WDR1	42612
WDR11	58353
WDR11-AS1	89369
WDR12	31628
WDR13	7704
WDR17	116996
WDR18	10243
WDR19	103408
WDR20	70680
WDR24	5804
WDR25	153887
WDR26	49158
WDR27	244858
WDR3	30679
WDR31	27120
WDR33	106955
WDR34	23191
WDR35	79857
WDR36	38332
WDR37	75463
WDR38	4476
WDR4	36505
WDR41	61609
WDR43	53579
WDR44	103889
WDR45	5474
WDR45B	33975
WDR46	10426
WDR47	72014
WDR48	44686
WDR49	174818
WDR5	23886
WDR53	14356
WDR54	4034
WDR55	6171
WDR59	111548
WDR5B	4184
WDR6	8893
WDR60	89616
WDR61	16492
WDR62	50231
WDR63	70842
WDR64	149856
WDR66	85371
WDR7	378422
WDR70	373364
WDR72	245923
WDR73	12753
WDR74	6756
WDR75	34131
WDR76	41507
WDR77	9420
WDR78	112000
WDR81	22078
WDR82	24223
WDR83	9030
WDR83OS	1586
WDR86	28919
WDR86-AS1	3887
WDR87	21885
WDR88	43707
WDR89	44886
WDR90	18468
WDR91	27728
WDR92	27413
WDR93	13682
WDR97	8693
WDSUB1	50761
WDTC1	74119
WDYHV1	25517
WEE1	16087
WEE2	22920
WEE2-AS1	33894
WFDC1	35147
WFDC10A	1448
WFDC10B	20370
WFDC11	21678
WFDC12	1041
WFDC13	6803
WFDC2	11780
WFDC21P	4903
WFDC3	17702
WFDC5	5722
WFDC6	5300
WFDC8	28176
WFDC9	23331
WFIKKN1	3106
WFIKKN2	7106
WFS1	33417
WHAMM	25235
WHAMMP1	13895
WHAMMP2	20781
WHAMMP3	20630
WHRN	101137
WHSC1	110813
WHSC1L1	107231
WI2-2373I1.2	1320
WIF1	70944
WIPF1	123327
WIPF2	62867
