name	chrom	h3k27me3_percentile	h3k36me3_percentile
PTDSS2	chr11	0.273525309705472	0.661292969070473
PTEN	chr10	0.428049881040282	0.92948560177209
PTENP1	chr9	0.953564689474116	0.469234555746985
PTENP1-AS	chr9	0.968742308638937	0.39026991549758
PTER	chr10	0.212732791861514	0.700508655344983
PTF1A	chr10	0.750512757404217	0.00873738616785626
PTGDR	chr14	0.972598244318648	0.28378045778981
PTGDR2	chr11	0.518500287144146	0.685454097957174
PTGDS	chr9	0.958692263516285	0.178644679629174
PTGER2	chr14	0.933915825744524	0.166584625481992
PTGER3	chr1	0.740626794650915	0.275740421691689
PTGER4	chr5	0.869308392813192	0.518705390105833
PTGER4P2-CDK2AP2P2	chr9	0.660554598408401	0.139264910985315
PTGES	chr9	0.922922306998113	0.321355320370826
PTGES2	chr9	0.121790138649602	0.814381819673476
PTGES3	chr12	0.36561653950283	0.967429649684141
PTGES3L	chr17	0.451144474526212	0.502256132578554
PTGES3L-AARSD1	chr17	0.117359914677168	0.697801296250718
PTGFR	chr1	0.694437607679055	0.108663549101649
PTGFRN	chr1	0.901796701944376	0.295758470752318
PTGIR	chr19	0.0715809336286816	0.584912626138321
PTGIS	chr20	0.928008860447945	0.331692509639839
PTGR1	chr9	0.581015669866273	0.519566822544918
PTGR2	chr14	0.439330543933054	0.57904668143408
PTGS1	chr9	0.601279842480925	0.361309377307408
PTGS2	chr1	0.83833784559849	0.146320452867339
PTH	chr11	0.806382804167692	0.281606366395931
PTH1R	chr3	0.967101484945443	0.18738206579703
PTH2	chr19	0.970629255886455	0.0808926080892608
PTH2R	chr2	0.809541389777668	0.253302157683157
PTHLH	chr12	0.965829846582985	0.395028304208713
PTK2	chr8	0.792271720403643	0.473377635573058
PTK2B	chr8	0.157396012798425	0.923045368775125
PTK6	chr20	0.76860283862499	0.17683977356633
PTK7	chr6	0.640782672901797	0.364591024694397
PTMA	chr2	0.258142587578965	0.918533103618016
PTMS	chr12	0.78053983099516	0.651160882763147
PTN	chr7	0.633316925096398	0.364016736401674
PTOV1	chr19	0.468660267454262	0.814668963819838
PTOV1-AS1	chr19	0.499425711707277	0.575149725162031
PTOV1-AS2	chr19	0.0173517105587005	0.921240462712282
PTP4A1	chr6	0.133563048650423	0.841537451800804
PTP4A2	chr1	0.222044466322094	0.859176306505866
PTP4A3	chr8	0.0693248010501272	0.672409549593896
PTPA	chr9	0.252276642874723	0.866847157272951
PTPDC1	chr9	0.480187053901058	0.524776437771761
PTPMT1	chr11	0.0591106735581262	0.852654032324227
PTPN1	chr20	0.149889244400689	0.850233817376323
PTPN11	chr12	0.186356550988596	0.841742554762491
PTPN12	chr7	0.330256788908032	0.726187546148166
PTPN13	chr4	0.734227582246288	0.469111493969973
PTPN14	chr1	0.769259168102387	0.330790056608417
PTPN18	chr2	0.574780539830995	0.501517761916482
PTPN2	chr18	0.207892361965707	0.724710804824022
PTPN20	chr10	0.851710558700468	0.131553039625892
PTPN21	chr14	0.804044630404463	0.187874312905078
PTPN22	chr1	0.278447780785955	0.870908195914349
PTPN23	chr3	0.0887685618180327	0.83013372713102
PTPN3	chr9	0.78533924029863	0.287144146361473
PTPN4	chr2	0.349372384937238	0.635655098859628
PTPN5	chr11	0.755066043153663	0.092173270982033
PTPN6	chr12	0.371400443022397	0.854376897202396
PTPN7	chr1	0.199606202313561	0.8915005332677
PTPN9	chr15	0.0966034949544671	0.73558126179342
PTPRA	chr20	0.215809336286816	0.756542784477808
PTPRB	chr12	0.692919845762573	0.430347034211174
PTPRC	chr1	0.424399048322258	0.787226187546148
PTPRCAP	chr11	0.238288620887686	0.795348264828944
PTPRD	chr9	0.571539913036344	0.271925506604315
PTPRD-AS1	chr9	0.942694232504717	0.227869390433998
PTPRD-AS2	chr9	0.872179834276807	0.319140208384609
PTPRE	chr10	0.705595208794815	0.466691279022069
PTPRF	chr1	0.774920009844942	0.126056280252687
PTPRG	chr3	0.792804988104028	0.270653868241857
PTPRG-AS1	chr3	0.700754778899007	0.257199113955206
PTPRH	chr19	0.830995159570104	0.279432275002051
PTPRJ	chr11	0.339486422183936	0.653622118303388
PTPRK	chr6	0.677824267782427	0.310648945770777
PTPRM	chr18	0.701862334892116	0.291574370333908
PTPRN	chr2	0.89584871605546	0.0643202887849701
PTPRN2	chr7	0.47985888916236	0.301665436048897
PTPRO	chr12	0.705390105833128	0.349782590860612
PTPRQ	chr12	0.711338091722044	0.267126097300845
PTPRR	chr12	0.664861760603823	0.200590696529658
PTPRS	chr19	0.681475100500451	0.360529986052999
PTPRT	chr20	0.721880383952744	0.24891295430306
PTPRU	chr1	0.872343916646156	0.214414636147346
PTPRVP	chr1	0.778283698416605	0.223480187053901
PTPRZ1	chr7	0.729469193535155	0.220567724997949
PTRF	chr17	0.79789154155386	0.224054475346624
PTRH1	chr9	0.544343260316679	0.477110509475757
PTRH2	chr17	0.455328574944622	0.880958241037001
PTRHD1	chr2	0.037615883173353	0.441586676511609
PTS	chr11	0.188981868898187	0.793010091065715
PTTG1	chr5	0.198047419804742	0.795389285421282
PTTG1IP	chr21	0.205595208794815	0.817704487652802
PTTG3P	chr8	0.645787185166954	0.456107966199032
PTX3	chr3	0.983632783657396	0.505537779965543
PTX4	chr16	0.586061202723767	0.0138239396176881
PUF60	chr8	0.0407744687833292	0.762777914513086
PUM1	chr1	0.192099433915826	0.921773730412667
PUM2	chr2	0.309500369185331	0.942366067766019
PUM3	chr9	0.270735909426532	0.945647715153007
PURA	chr5	0.546517351710559	0.828615965214538
PURB	chr7	0.335917630650587	0.740093526950529
PURG	chr8	0.888177865288375	0.299737468209041
PUS1	chr12	0.503486750348675	0.989293625399951
PUS10	chr2	0.365042251210107	0.630609566002133
PUS3	chr11	0.27680695709246	0.843670522602346
PUS7	chr7	0.138813684469604	0.756378702108458
PUS7L	chr12	0.326195750266634	0.808844039707933
PUSL1	chr1	0.500328164738699	0.799409303470342
PVALB	chr22	0.954385101320863	0.0626794650914759
PVR	chr19	0.628927721716302	0.449544671425055
PVRIG	chr7	0.0721962425137419	0.626220362622036
PVRIG2P	chr7	0.459881860694068	0.997661826236771
PVRL3-AS1	chr3	0.615513988021987	0.235868405939782
PVT1	chr8	0.205143982279104	0.880096808597916
PWAR1	chr15	0.438017884978259	0.137049798999098
PWAR5	chr15	0.669948314053655	0.910164902781196
PWARSN	chr15	0.467060464353105	0.912872261875461
PWP1	chr12	0.384732135532037	0.981417671671179
PWP2	chr21	0.123800147674132	0.954056936582164
PWRN1	chr15	0.39506932480105	0.413692673722209
PWRN2	chr15	0.0830256788908032	0.0637460004922471
PWRN3	chr15	0.316350808105669	0.286939043399787
PWRN4	chr15	0.444540159159898	0.371482484207072
PWWP2A	chr5	0.303716465665764	0.751620313397325
PWWP2B	chr10	0.7588399376487	0.410041841004184
PXDC1	chr6	0.802649930264993	0.208999917958815
PXDN	chr2	0.564812535893018	0.341168266469768
PXDNL	chr8	0.561448847321355	0.257527278693904
PXK	chr3	0.317294281729428	0.64956107966199
PXMP2	chr12	0.315530396258922	0.834687012880466
PXMP4	chr20	0.0390926244974977	0.636557551891049
PXN	chr12	0.604889654606612	0.510214127492001
PXN-AS1	chr12	0.0807285257199114	0.683280006563295
PXT1	chr6	0.607473951923866	0.356879153334974
PXYLP1	chr3	0.716506686356551	0.34346541964066
PYCARD	chr16	0.0302731971449668	0.46078431372549
PYCARD-AS1	chr16	0.0140700631717122	0.0671917302485848
PYCR1	chr17	0.298014603330872	0.628189351054229
PYCR2	chr1	0.0766674870785134	0.785626384444991
PYCRL	chr8	0.450324062679465	0.700672737714333
PYDC1	chr16	0.997661826236771	0.21884486011978
PYDC2	chr3	0.952867339404381	0.00350726064484371
PYGB	chr20	0.26843875625564	0.836614980720322
PYGL	chr14	0.822955123471983	0.239847403396505
PYGM	chr11	0.469439658708672	0.472516203133973
PYGO1	chr15	0.844901140372467	0.2761916482074
PYGO2	chr1	0.0301911559602921	0.731356140782673
PYHIN1	chr1	0.736237591270818	0.421076380342932
PYM1	chr12	0.359012224136517	0.913610632537534
PYROXD1	chr12	0.387111329887604	0.848346870128805
PYROXD2	chr10	0.501558782508819	0.493600787595373
PYURF	chr4	0.238104028222168	0.709471654770695
PYY	chr17	0.898227910411026	0.144884732135532
PYY2	chr17	0.858602018213143	0.014972516203134
PZP	chr12	0.845762572811551	0.158011321683485
QARS	chr3	0.438797276232669	0.965583723028961
QDPR	chr4	0.362704077446878	0.738247600295348
QKI	chr6	0.32316022643367	0.678767741406186
QPCT	chr2	0.961727787349249	0.404668143407991
QPCTL	chr19	0.557633932233981	0.956518172122405
QPRT	chr16	0.0605053736975962	0.642669620149315
QRFP	chr9	0.524530314217737	0.640659611124785
QRFPR	chr4	0.9159898268931	0.356468947411601
QRICH1	chr3	0.0847895643613094	0.916523094593486
QRICH2	chr17	0.39584871605546	0.462712281565346
QRSL1	chr6	0.393879727623267	0.90126343424399
QSER1	chr11	0.345885634588563	0.787841496431208
QSOX1	chr1	0.19078677496103	0.580400360981213
QSOX2	chr9	0.0773238165559111	0.805193206989909
QTRT1	chr19	0.153663138895726	0.631347936664205
QTRT2	chr3	0.132906719173025	0.904011813930593
R3HCC1	chr8	0.237837394371975	0.712691771269177
R3HCC1L	chr10	0.392485027483797	0.771064074165231
R3HDM1	chr2	0.316391828698006	0.747969480679301
R3HDM2	chr12	0.18459266551809	0.815243252112561
R3HDM4	chr19	0.0302321765526294	0.664574616457462
R3HDML	chr20	0.787185166953811	0.162769710394618
RAB10	chr2	0.242759865452457	0.785544343260317
RAB11A	chr15	0.390557059643941	0.872466978423168
RAB11B	chr19	0.427721716301583	0.778570842562967
RAB11B-AS1	chr19	0.0662482566248257	0.430675198949873
RAB11FIP1	chr8	0.370005742882927	0.67281975551727
RAB11FIP2	chr10	0.46714250553778	0.674542620395439
RAB11FIP3	chr16	0.0883583558946591	0.651448026909509
RAB11FIP4	chr17	0.698334563951103	0.496677332020674
RAB11FIP5	chr2	0.899376486996472	0.102551480843383
RAB12	chr18	0.363811633439987	0.893715645253917
RAB13	chr1	0.0836409877758635	0.486381163343999
RAB14	chr9	0.366888177865288	0.858848141767167
RAB15	chr14	0.545532857494462	0.585486914431044
RAB17	chr2	0.962261055049635	0.41877922717204
RAB18	chr10	0.310320781032078	0.731643284929034
RAB19	chr7	0.703544179177947	0.197021904996308
RAB1A	chr2	0.136721634260399	0.841373369431455
RAB1B	chr11	0.110017228648782	0.78812864057757
RAB20	chr13	0.517720895889737	0.573796045614899
RAB21	chr12	0.31401263434244	0.837435392567069
RAB22A	chr20	0.34207071950119	0.788825990647305
RAB23	chr6	0.184715727295102	0.581630978751333
RAB24	chr5	0.315325293297235	0.692140454508163
RAB25	chr1	0.589917138403479	0.228812864057757
RAB26	chr16	0.632332430880302	0.683936336040692
RAB27A	chr15	0.454713266059562	0.594265321191238
RAB27B	chr18	0.79292804988104	0.25945524653376
RAB28	chr4	0.367462466158011	0.60214127492001
RAB29	chr1	0.39367462466158	0.592706538682419
RAB2A	chr8	0.337025186643695	0.784026581343835
RAB2B	chr14	0.351423414554106	0.850192796783986
RAB30	chr11	0.310648945770777	0.636270407744688
RAB30-AS1	chr11	0.106366395930757	0.518746410698171
RAB31	chr18	0.616334399868734	0.524325211256051
RAB32	chr6	0.754327672491591	0.364755107063746
RAB33B	chr4	0.392361965706785	0.624989744851916
RAB34	chr17	0.784518828451883	0.556854540979572
RAB35	chr12	0.0762983017474772	0.922676183444089
RAB36	chr22	0.542538354253835	0.433464599228813
RAB37	chr17	0.778570842562967	0.206087455902863
RAB38	chr11	0.625974239068012	0.522848469931906
RAB39A	chr11	0.400073837066207	0.59221429157437
RAB3A	chr19	0.125523012552301	0.689720239560259
RAB3B	chr1	0.679259988514234	0.252809910575109
RAB3C	chr5	0.705964394125851	0.221306095660021
RAB3D	chr19	0.0405283452293051	0.604889654606612
RAB3GAP1	chr2	0.344983181557142	0.812535893018295
RAB3GAP2	chr1	0.312740995979982	0.894864221839363
RAB3IL1	chr11	0.868077775043072	0.126917712691771
RAB3IP	chr12	0.42714742800886	0.706169497087538
RAB40B	chr17	0.562638444499139	0.316719993436705
RAB40C	chr16	0.328410862252851	0.592747559274756
RAB42	chr1	0.634260398720157	0.551644925752728
RAB43	chr3	0.195709246041513	0.69853966691279
RAB44	chr6	0.50758880958241	0.335835589465912
RAB4A	chr1	0.46217901386496	0.667405037328739
RAB4B	chr19	0.0431536631388957	0.661826236770859
RAB4B-EGLN2	chr19	0.108950693248011	0.725613257855443
RAB5A	chr3	0.349823611452949	0.875707605217819
RAB5B	chr12	0.149602100254328	0.849823611452949
RAB5C	chr17	0.104069242759865	0.845434408072853
RAB6A	chr11	0.337763557305768	0.777258183608171
RAB6B	chr3	0.851546476331118	0.414636147345968
RAB6C	chr2	0.969685782262696	0.0416359012224137
RAB6C-AS1	chr2	0.934449093444909	0.472844367872672
RAB7A	chr3	0.190622692591681	0.724095495938961
RAB8A	chr19	0.189063910082862	0.963696775781442
RAB8B	chr15	0.163261957502666	0.749938469111494
RAB9BP1	chr5	0.115185823283288	0.266962014931496
RABAC1	chr19	0.0335958651242924	0.440766264664862
RABEP1	chr17	0.336779063089671	0.942571170727705
RABEP2	chr16	0.0305193206989909	0.80269095085733
RABEPK	chr9	0.0280580851587497	0.778857986709328
RABGAP1	chr9	0.329231274099598	0.80982853392403
RABGAP1L	chr1	0.415661662154402	0.693863319386332
RABGEF1	chr7	0.252235622282386	0.759865452457133
RABGGTA	chr14	0.468619246861925	0.966075970137009
RABGGTB	chr1	0.441340552957585	0.957092460415128
RABIF	chr1	0.22224956928378	0.71946016900484
RABL2A	chr2	0.259865452457133	0.698990893428501
RABL2B	chr22	0.151201903355484	0.640987775863483
RABL3	chr3	0.207195011895972	0.65870867175322
RABL6	chr9	0.110960702272541	0.775289195175978
RAC1	chr7	0.119246861924686	0.85462302075642
RAC2	chr22	0.0489375666584626	0.951267536303224
RAC3	chr17	0.988186069406842	0.536303224218558
RACGAP1	chr12	0.289277217163016	0.961522684387563
RACGAP1P	chr12	0.71683485109525	0.420707195011896
RACK1	chr5	0.0944704241529248	0.985232586758553
RAD1	chr5	0.054680449585692	0.706497661826237
RAD17	chr5	0.314915087373862	0.881409467552711
RAD18	chr3	0.210763803429322	0.738493723849372
RAD21	chr8	0.413405529575847	0.958200016408237
RAD21-AS1	chr8	0.713512183115924	0.0656329477397654
RAD21L1	chr20	0.846295840511937	0.255025022561326
RAD23A	chr19	0.0817950611206826	0.934695216998933
RAD23B	chr9	0.329805562392321	0.934859299368283
RAD50	chr5	0.330913118385429	0.912790220690787
RAD51	chr15	0.0634588563458856	0.826523915005333
RAD51-AS1	chr15	0.0102961686766757	0.0370415948806301
RAD51AP1	chr12	0.303593403888752	0.810936089917138
RAD51AP2	chr2	0.831774550824514	0.0612437443596686
RAD51B	chr14	0.399376486996472	0.502379194355567
RAD51C	chr17	0.271638362457954	0.855402412010829
RAD51D	chr17	0.257117072770531	0.753958487160555
RAD51L3-RFFL	chr17	0.234678808761999	0.707400114857659
RAD52	chr12	0.736196570678481	0.661251948478136
RAD54B	chr8	0.236401673640167	0.766469767823447
RAD54L	chr1	0.0544343260316679	0.938879317417344
RAD54L2	chr3	0.133727131019772	0.753671343014193
RAD9A	chr11	0.0924604151283945	0.835753548281237
RAD9B	chr12	0.420296989088522	0.6047665928296
RADIL	chr7	0.765936500123062	0.138034293215194
RAE1	chr20	0.174501599803101	0.942817294281729
RAET1E	chr6	0.893510542292231	0.384034785462302
RAET1E-AS1	chr6	0.918286980063992	0.172122405447535
RAET1G	chr6	0.98683238985971	0.352613011731889
RAET1K	chr6	0.779965542702437	0.401509557798015
RAET1L	chr6	0.973951923865781	0.176470588235294
RAF1	chr3	0.124907703667241	0.783616375420461
RAG1	chr11	0.942284026581344	0.0692427598654525
RAG2	chr11	0.911067355812618	0.0353187300024612
RAI1	chr17	0.148617606038231	0.636639593075724
RAI1-AS1	chr17	0.0628845680531627	0.685290015587825
RAI14	chr5	0.69575026663385	0.393018295184182
RALA	chr7	0.304208712773812	0.726679793256215
RALB	chr2	0.179301009106571	0.650627615062761
RALBP1	chr18	0.240708835835589	0.725490196078431
RALGAPA1	chr14	0.323447370580031	0.620313397325457
RALGAPA1P1	chr14	0.321970629255886	0.619862170809746
RALGAPA2	chr20	0.242308638936746	0.674911805726475
RALGAPB	chr20	0.345106243334154	0.896956272048568
RALGDS	chr9	0.158954795307244	0.746533759947494
RALGPS1	chr9	0.492657313971614	0.464599228812864
RALGPS2	chr1	0.626056280252687	0.512265157108869
RALY	chr20	0.238780867995734	0.796866026745426
RALY-AS1	chr20	0.356140782672902	0.138629091804086
RALYL	chr8	0.616129296907047	0.209164000328165
RAMP1	chr2	0.649971285585364	0.157724177537124
RAMP2	chr17	0.907047337763557	0.475674788743949
RAMP2-AS1	chr17	0.811428337025187	0.406144884732136
RAMP3	chr7	0.81819673476085	0.0804003609812126
RAN	chr12	0.173681187956354	0.968373123307901
RANBP1	chr22	0.448888341947658	0.989170563622939
RANBP10	chr16	0.109032734432685	0.763926491098532
RANBP17	chr5	0.791082123225859	0.245426203954385
RANBP2	chr2	0.543645910246944	0.822873082287308
RANBP3	chr19	0.14894577077693	0.867667569119698
RANBP3L	chr5	0.789195175978341	0.236934941340553
RANBP6	chr9	0.486422183936336	0.809336286815982
RANBP9	chr6	0.345024202149479	0.74813356304865
RANGAP1	chr22	0.119287882517024	0.853802608909673
RANGRF	chr17	0.502051029616868	0.379522520305193
RAP1A	chr1	0.221265075067684	0.841988678316515
RAP1B	chr12	0.299614406432029	0.780006563294774
RAP1GAP	chr1	0.880014767413241	0.0818771023053573
RAP1GAP2	chr17	0.766182623677086	0.358150791697432
RAP1GDS1	chr4	0.394659118877677	0.598941668717696
RAP2A	chr13	0.283247190089425	0.668348510952498
RAP2B	chr3	0.4125851177291	0.624005250635819
RAPGEF1	chr9	0.142792681926327	0.836984166051358
RAPGEF2	chr4	0.312207728279596	0.725285093116745
RAPGEF3	chr12	0.615267864467963	0.180367544507343
RAPGEF4	chr2	0.892361965706785	0.235089014685372
RAPGEF4-AS1	chr2	0.919927803757486	0.0919271474280089
RAPGEF5	chr7	0.513618836656001	0.618180326523915
RAPGEF6	chr5	0.318278775945525	0.8391172368529
RAPGEFL1	chr17	0.400935269505292	0.571006645335959
RAPH1	chr2	0.833292312740996	0.417712691771269
RAPSN	chr11	0.512347198293543	0.523381737632291
RARA	chr17	0.190048404298958	0.723726310607925
RARA-AS1	chr17	0.0148084338337846	0.794568873574534
RARB	chr3	0.703421117400935	0.309951595701042
RARG	chr12	0.584871605545984	0.554680449585692
RARRES1	chr3	0.349741570268275	0.70194437607679
RARRES2	chr7	0.826400853228321	0.576339322339815
RARRES3	chr11	0.284067601936172	0.37833292312741
RARS	chr5	0.274304700959882	0.963983919927804
RARS2	chr6	0.177906308967101	0.864714086471409
RASA1	chr5	0.36081713019936	0.878866190827796
RASA2	chr3	0.375666584625482	0.685577159734187
RASA3	chr13	0.33275904504061	0.683074903601608
RASA4	chr7	0.140290425793748	0.567314792025597
RASA4B	chr7	0.160021330708015	0.554311264254656
RASA4CP	chr7	0.278940027894003	0.58384609073755
RASAL1	chr12	0.82795963573714	0.159611124784642
RASAL2	chr1	0.753753384198868	0.275453277545328
RASAL2-AS1	chr1	0.939412585117729	0.0635203872343917
RASAL3	chr19	0.141439002379194	0.952703257035032
RASD1	chr17	0.93149561079662	0.0610386413979818
RASD2	chr22	0.961030437279514	0.0722782836984166
RASEF	chr9	0.661005824924112	0.212117482976454
RASGEF1A	chr10	0.791000082041185	0.128353433423579
RASGEF1B	chr4	0.8323078185249	0.191689227992452
RASGEF1C	chr5	0.645869226351628	0.306834030683403
RASGRF1	chr15	0.673312002625318	0.429403560587415
RASGRF2	chr5	0.767782426778243	0.245959471654771
RASGRF2-AS1	chr5	0.93227500205103	0.245015998031012
RASGRP1	chr15	0.19792435802773	0.755025022561326
RASGRP2	chr11	0.832882106817622	0.302567889080318
RASGRP3	chr2	0.358684059397818	0.764008532283206
RASGRP4	chr19	0.636680613668061	0.358068750512757
RASIP1	chr19	0.647345967675773	0.396423004348183
RASL10A	chr22	0.984904422019854	0.026704405611617
RASL10B	chr17	0.924111904175896	0.180531626876692
RASL11A	chr13	0.952826318812044	0.438264008532283
RASL11B	chr4	0.651653129871195	0.517761916482074
RASL12	chr15	0.67421445565674	0.0639100828615965
RASSF1	chr3	0.0549265731397161	0.716547706948888
RASSF1-AS1	chr3	0.0182951841824596	0.22224956928378
RASSF10	chr11	0.98884239888424	0.141849208302568
RASSF2	chr20	0.134014275166133	0.806382804167692
RASSF3	chr12	0.144433505619821	0.727705308064649
RASSF4	chr10	0.177332020674379	0.605299860529986
RASSF5	chr1	0.485150545573878	0.687669209943392
RASSF6	chr4	0.612601525966035	0.478956436130938
RASSF7	chr11	0.321314299778489	0.656657642136352
RASSF8	chr12	0.895397489539749	0.271310197719255
RASSF8-AS1	chr12	0.977602756583805	0.245221100992698
RASSF9	chr12	0.730740831897613	0.333989662810731
RAVER1	chr19	0.222987939945853	0.896053819017147
RAVER2	chr1	0.765280170645664	0.359176306505866
RAX	chr18	0.989129543030601	0.0519320698990893
RAX2	chr19	0.0153417015341702	0.587578964640249
RB1	chr13	0.422224956928378	0.659282960045943
RB1CC1	chr8	0.309951595701042	0.631142833702519
RBAK	chr7	0.30564443350562	0.92591681023874
RBAK-RBAKDN	chr7	0.294979079497908	0.875953728771844
