gene	chrom	status
Tpm2	chr4	Uncertain
Tpm3	chr3	Uncertain
Tpm31	NA	Uncertain
Tpm4	chr8	BAE
Tpmt	chr13	Uncertain
Tpo	chr12	Uncertain
Tpp1	chr7	Uncertain
Tpp2	chr1	BAE
Tppp	chr13	Uncertain
Tppp3	chr8	Uncertain
Tpr	chr1	BAE
Tpra1	chr6	BAE
Tprg	chr16	Uncertain
Tprgl	chr4	Uncertain
Tprkb	chr6	Uncertain
Tprn	chr2	Uncertain
Tpsab1	chr17	Uncertain
Tpst1	chr5	Uncertain
Tpst2	chr5	Uncertain
Tpte	NA	Uncertain
Tpx2	chr2	BAE
Tra2a	chr6	Uncertain
Tra2b	chr16	Uncertain
Trabd2b	chr4	Uncertain
Tradd	chr8	Uncertain
Traf1	chr2	Uncertain
Traf2	chr2	Uncertain
Traf3	chr12	Uncertain
Traf3ip1	chr1	BAE
Traf3ip2	chr10	Uncertain
Traf3ip3	chr1	Uncertain
Traf4	chr11	Uncertain
Traf5	chr1	Uncertain
Traf6	chr2	BAE
Traf7	chr17	Uncertain
Trafd1	chr5	Uncertain
Traip	chr9	Uncertain
Trak1	chr9	Uncertain
Trak2	chr1	BAE
Tram1	chr1	Uncertain
Tram1l1	chr3	Uncertain
Tram2	chr1	Uncertain
Trank1	chr9	Uncertain
Trap1	chr16	Uncertain
Trappc10	chr10	Uncertain
Trappc11	chr8	Uncertain
Trappc12	chr12	Uncertain
Trappc13	chr13	Uncertain
Trappc2	NA	Uncertain
Trappc2l	chr8	Uncertain
Trappc3	chr4	Uncertain
Trappc4	chr9	Uncertain
Trappc5	chr8	Uncertain
Trappc6a	chr7	Uncertain
Trappc6b	chr12	Uncertain
Trappc8	chr18	Uncertain
Trappc9	chr15	Uncertain
Trcg1	chr9	Uncertain
Trdmt1	chr2	Uncertain
Trdn	NA	Uncertain
Treh	chr9	Uncertain
Trem1	chr17	Uncertain
Trem2	chr17	Uncertain
Trem3	chr17	Uncertain
Treml1	chr17	Uncertain
Treml2	chr17	Uncertain
Trerf1	chr17	Uncertain
Trex1	chr9	Uncertain
Trf	chr9	Uncertain
Trh	NA	Uncertain
Trhr	NA	Uncertain
Triap1	chr5	Uncertain
Trib1	chr15	Uncertain
Trib2	chr12	Uncertain
Trib3	chr2	rMAE
Tril	chr6	Uncertain
Trim10	chr17	Uncertain
Trim11	chr11	Uncertain
Trim12c	chr7	Uncertain
Trim13	chr14	Uncertain
Trim14	chr4	Uncertain
Trim16	chr11	Uncertain
Trim17	chr11	Uncertain
Trim2	chr3	Uncertain
Trim21	chr7	Uncertain
Trim23	chr13	Uncertain
Trim24	chr6	Uncertain
Trim25	chr11	rMAE
Trim26	chr17	Uncertain
Trim27	chr13	BAE
Trim28	chr7	BAE
Trim29	chr9	Uncertain
Trim3	chr7	Uncertain
Trim30a	chr7	Uncertain
Trim30b	chr7	Uncertain
Trim30d	chr7	Uncertain
Trim32	chr4	Uncertain
Trim33	chr3	Uncertain
Trim35	chr14	BAE
Trim36	chr18	Uncertain
Trim37	chr11	Uncertain
Trim38	chr13	Uncertain
Trim39	chr17	Uncertain
Trim41	chr11	Uncertain
Trim43c	chr9	Uncertain
Trim44	chr2	BAE
Trim45	chr3	Uncertain
Trim46	chr3	Uncertain
Trim47	chr11	Uncertain
Trim54	chr5	Uncertain
Trim56	chr5	Uncertain
Trim59	chr3	BAE
Trim6	chr7	Uncertain
Trim60	chr8	Uncertain
Trim61	NA	Uncertain
Trim62	chr4	Uncertain
Trim63	chr4	Uncertain
Trim65	chr11	Uncertain
Trim66	chr7	Uncertain
Trim67	chr8	Uncertain
Trim68	chr7	Uncertain
Trim69	chr2	Uncertain
Trim7	NA	Uncertain
Trim71	chr9	Uncertain
Trim72	chr7	Uncertain
Trim75	chr8	Uncertain
Trim8	chr19	Uncertain
Trim9	chr12	Uncertain
Triml1	chr8	Uncertain
Trio	chr15	Uncertain
Triobp	chr15	Uncertain
Trip10	chr17	Uncertain
Trip11	chr12	BAE
Trip12	chr1	Uncertain
Trip13	chr13	Uncertain
Trip4	chr9	Uncertain
Trip6	chr5	Uncertain
Triqk	chr4	Uncertain
Trit1	chr4	Uncertain
Trmt1	chr8	Uncertain
Trmt10a	chr3	Uncertain
Trmt10b	chr4	Uncertain
Trmt10c	chr16	Uncertain
Trmt11	chr10	Uncertain
Trmt112	chr19	Uncertain
Trmt12	chr15	Uncertain
Trmt13	chr3	Uncertain
Trmt1l	chr1	Uncertain
Trmt2a	chr16	Uncertain
Trmt2b	NA	Uncertain
Trmt44	chr5	Uncertain
Trmt5	chr12	Uncertain
Trmt6	chr2	Uncertain
Trmt61a	chr12	Uncertain
Trmt61b	chr17	Uncertain
Trmu	chr15	Uncertain
Trnau1ap	chr4	Uncertain
Trnp1	chr4	Uncertain
Trnt1	chr6	Uncertain
Tro	NA	Uncertain
Troap	chr15	Uncertain
Trove2	chr1	BAE
Trp53	chr11	Uncertain
Trp53bp1	chr2	Uncertain
Trp53bp2	chr1	Uncertain
Trp53i11	chr2	Uncertain
Trp53i13	chr11	Uncertain
Trp53inp1	chr4	Uncertain
Trp53inp2	chr2	Uncertain
Trp53rk	chr2	Uncertain
Trp53tg5	chr2	Uncertain
Trp63	chr16	Uncertain
Trp73	NA	Uncertain
Trpa1	chr1	Uncertain
Trpc1	chr9	Uncertain
Trpc2	chr7	Uncertain
Trpc3	chr3	Uncertain
Trpc4	chr3	Uncertain
Trpc4ap	chr2	Uncertain
Trpc5	NA	Uncertain
Trpc6	chr9	Uncertain
Trpc7	chr13	Uncertain
Trpm2	chr10	Uncertain
Trpm3	NA	Uncertain
Trpm4	chr7	Uncertain
Trpm5	NA	Uncertain
Trpm6	chr19	Uncertain
Trpm7	chr2	Uncertain
Trps1	chr15	rMAE
Trpt1	chr19	Uncertain
Trpv2	chr11	Uncertain
Trpv3	chr11	Uncertain
Trpv4	chr5	Uncertain
Trpv5	chr6	Uncertain
Trpv6	chr6	Uncertain
Trrap	chr5	Uncertain
Trub2	chr2	Uncertain
Tsacc	chr3	Uncertain
Tsc1	chr2	Uncertain
Tsc2	chr17	Uncertain
Tsc22d1	chr14	Uncertain
Tsc22d2	chr3	Uncertain
Tsc22d3	NA	Uncertain
Tsc22d4	chr5	BAE
Tsen15	chr1	Uncertain
Tsen2	chr6	Uncertain
Tsen34	chr7	Uncertain
Tsen54	chr11	Uncertain
Tsfm	chr10	Uncertain
Tsg101	chr7	Uncertain
Tsga10	NA	Uncertain
Tsga14	chr6	Uncertain
Tshb	chr3	Uncertain
Tshr	chr12	Uncertain
Tshz1	chr18	Uncertain
Tshz2	chr2	Uncertain
Tshz3	chr7	Uncertain
Tsks	NA	Uncertain
Tsku	chr7	Uncertain
Tslp	chr18	Uncertain
Tsn	chr1	BAE
Tsnaxip1	chr8	Uncertain
Tspan1	chr4	Uncertain
Tspan10	chr11	Uncertain
Tspan11	chr6	Uncertain
Tspan12	chr6	Uncertain
Tspan13	chr12	BAE
Tspan14	chr14	Uncertain
Tspan15	chr10	Uncertain
Tspan17	chr13	Uncertain
Tspan18	chr2	Uncertain
Tspan2	chr3	Uncertain
Tspan3	chr9	Uncertain
Tspan31	chr10	Uncertain
Tspan32	chr7	Uncertain
Tspan33	chr6	Uncertain
Tspan4	chr7	Uncertain
Tspan5	chr3	Uncertain
Tspan7	NA	Uncertain
Tspan8	chr10	Uncertain
Tspan9	chr6	Uncertain
Tspo	chr15	Uncertain
Tspyl1	chr10	Uncertain
Tspyl2	NA	Uncertain
Tspyl3	chr2	Uncertain
Tspyl4	chr10	Uncertain
Tspyl5	chr15	Uncertain
Tsr1	chr11	Uncertain
Tsr2	NA	Uncertain
Tsr3	chr17	Uncertain
Tssc1	chr12	Uncertain
Tssc4	chr7	Uncertain
Tssk4	chr14	Uncertain
Tst	chr15	Uncertain
Tsta3	chr15	Uncertain
Tstd1	chr1	Uncertain
Tstd2	chr4	Uncertain
Tstd3	chr4	Uncertain
Tsx	NA	Uncertain
Ttbk1	chr17	Uncertain
Ttbk2	chr2	Uncertain
Ttc1	chr11	Uncertain
Ttc12	chr9	Uncertain
Ttc13	chr8	BAE
Ttc14	chr3	BAE
Ttc15	NA	Uncertain
Ttc17	chr2	BAE
Ttc18	chr14	Uncertain
Ttc19	chr11	Uncertain
Ttc21a	chr9	Uncertain
Ttc21b	chr2	Uncertain
Ttc22	chr4	Uncertain
Ttc23	chr7	Uncertain
Ttc24	chr3	Uncertain
Ttc25	chr11	Uncertain
Ttc26	chr6	Uncertain
Ttc27	chr17	Uncertain
Ttc28	chr5	Uncertain
Ttc3	chr16	rMAE
Ttc30a1	chr2	Uncertain
Ttc30a2	chr2	Uncertain
Ttc30b	chr2	Uncertain
Ttc32	chr12	Uncertain
Ttc33	chr15	Uncertain
Ttc34	chr4	Uncertain
Ttc35	NA	Uncertain
Ttc36	chr9	Uncertain
Ttc37	chr13	Uncertain
Ttc38	chr15	Uncertain
Ttc39a	chr4	Uncertain
Ttc39b	chr4	Uncertain
Ttc39c	chr18	Uncertain
Ttc4	chr4	Uncertain
Ttc5	chr14	Uncertain
Ttc7	chr17	Uncertain
Ttc7b	chr12	BAE
Ttc8	chr12	Uncertain
Ttc9	chr12	Uncertain
Ttc9b	chr7	Uncertain
Ttc9c	chr19	Uncertain
Ttf1	chr2	BAE
Ttf2	chr3	BAE
Tti1	chr2	Uncertain
Tti2	chr8	Uncertain
Ttk	chr9	Uncertain
Ttl	chr2	Uncertain
Ttll1	chr15	Uncertain
Ttll11	chr2	Uncertain
Ttll12	chr15	BAE
Ttll13	chr7	Uncertain
Ttll3	chr6	Uncertain
Ttll4	chr1	Uncertain
Ttll5	chr12	BAE
Ttll6	chr11	Uncertain
Ttll7	chr3	Uncertain
Ttll8	NA	Uncertain
Ttll9	chr2	Uncertain
Ttn	chr2	Uncertain
Ttpa	chr4	Uncertain
Ttpal	chr2	BAE
Ttyh1	chr7	Uncertain
Ttyh3	chr5	BAE
Tub	chr7	Uncertain
Tuba1a	NA	Uncertain
Tuba1b	chr15	Uncertain
Tuba1c	chr15	Uncertain
Tuba3a	NA	Uncertain
Tuba4a	chr1	Uncertain
Tubb1	chr2	Uncertain
Tubb2a	chr13	Uncertain
Tubb2b	chr13	Uncertain
Tubb3	chr8	Uncertain
Tubb4	NA	Uncertain
Tubb4a	chr17	Uncertain
Tubb5	chr17	BAE
Tubb6	chr18	Uncertain
Tubd1	chr11	Uncertain
Tube1	chr10	Uncertain
Tubg1	chr11	Uncertain
Tubg2	chr11	Uncertain
Tubgcp2	chr7	Uncertain
Tubgcp3	chr8	BAE
Tubgcp4	chr2	Uncertain
Tubgcp5	chr7	Uncertain
Tubgcp6	NA	Uncertain
Tufm	chr7	Uncertain
Tuft1	chr3	Uncertain
Tug1	chr11	rMAE
Tulp3	chr6	Uncertain
Tulp4	chr17	Uncertain
Tusc1	chr4	Uncertain
Tusc2	chr9	Uncertain
Tusc3	chr8	BAE
Tut1	chr19	Uncertain
Tvp23a	chr16	Uncertain
Tvp23b	chr11	Uncertain
Twf1	chr15	Uncertain
Twf2	chr9	Uncertain
Twist2	chr1	Uncertain
Twistnb	chr12	BAE
Twsg1	chr17	rMAE
Txk	NA	Uncertain
Txlna	chr4	Uncertain
Txlnb	chr10	Uncertain
Txlng	NA	Uncertain
Txn1	chr4	Uncertain
Txn2	chr15	Uncertain
Txndc11	chr16	Uncertain
Txndc12	chr4	Uncertain
Txndc15	chr13	Uncertain
Txndc16	chr14	Uncertain
Txndc2	chr17	Uncertain
Txndc5	chr13	Uncertain
Txndc6	NA	Uncertain
Txnip	chr3	Uncertain
Txnl1	chr18	BAE
Txnl4a	chr18	Uncertain
Txnl4b	chr8	Uncertain
Txnrd1	chr10	Uncertain
Txnrd2	chr16	Uncertain
Txnrd3	chr6	Uncertain
Tyk2	chr9	BAE
Tyms	chr5	Uncertain
Tyr	NA	Uncertain
Tyro3	chr2	Uncertain
Tyrobp	chr7	Uncertain
Tyrp1	chr4	Uncertain
Tysnd1	chr10	Uncertain
Tyw1	chr5	Uncertain
Tyw3	chr3	Uncertain
U05342	NA	Uncertain
U2af1	NA	Uncertain
U2af1l4	chr7	Uncertain
U2af2	chr7	Uncertain
U2surp	chr9	BAE
U90926	chr5	Uncertain
Uaca	chr9	Uncertain
Uap1	chr1	Uncertain
Uap1l1	chr2	Uncertain
Uba1	NA	Uncertain
Uba2	chr7	BAE
Uba3	chr6	Uncertain
Uba5	chr9	BAE
Uba52	NA	Uncertain
Uba6	chr5	Uncertain
Uba7	chr9	Uncertain
Ubac1	chr2	Uncertain
Ubac2	chr14	BAE
Ubald1	chr16	Uncertain
Ubap2	chr4	Uncertain
Ubap2l	chr3	Uncertain
Ubash3b	chr9	Uncertain
Ubc	chr5	Uncertain
Ube2b	chr11	Uncertain
Ube2c	chr2	Uncertain
Ube2cbp	chr9	Uncertain
Ube2d1	chr10	Uncertain
Ube2d2	NA	Uncertain
Ube2d2a	chr18	Uncertain
Ube2d2b	chr5	Uncertain
Ube2d3	chr3	Uncertain
Ube2e1	NA	Uncertain
Ube2e2	chr14	Uncertain
Ube2e3	chr2	Uncertain
Ube2f	chr1	rMAE
Ube2g2	chr10	Uncertain
Ube2h	chr6	Uncertain
Ube2i	chr17	Uncertain
Ube2j1	chr4	Uncertain
Ube2j2	chr4	Uncertain
Ube2j21	NA	Uncertain
Ube2k	chr5	Uncertain
Ube2l3	chr16	Uncertain
Ube2m	chr7	Uncertain
Ube2n	chr10	BAE
Ube2o	chr11	Uncertain
Ube2q1	chr3	Uncertain
Ube2q2	chr9	Uncertain
Ube2ql1	chr13	Uncertain
Ube2r2	chr4	Uncertain
Ube2s	chr7	Uncertain
Ube2t	chr1	Uncertain
Ube2u	chr4	Uncertain
Ube2v2	chr16	Uncertain
Ube2w	chr1	Uncertain
Ube2z	chr11	Uncertain
Ube3a	chr7	Uncertain
Ube3b	chr5	Uncertain
Ube3c	chr5	Uncertain
Ube4a	chr9	BAE
Ube4b	chr4	Uncertain
Ubfd1	chr7	Uncertain
Ubiad1	chr4	Uncertain
Ubl3	chr5	BAE
Ubl4	NA	Uncertain
Ubl5	chr9	Uncertain
Ubl7	chr9	Uncertain
Ublcp1	chr11	BAE
Ubn1	chr16	Uncertain
Ubn2	chr6	BAE
Ubox5	chr2	Uncertain
Ubp1	chr9	Uncertain
Ubqln1	chr13	Uncertain
Ubqln2	NA	Uncertain
Ubqln4	chr3	Uncertain
Ubqlnl	chr7	Uncertain
Ubr1	chr2	BAE
Ubr2	chr17	BAE
Ubr3	chr2	Uncertain
Ubr4	chr4	Uncertain
Ubr5	chr15	Uncertain
Ubr7	chr12	BAE
Ubtd1	chr19	Uncertain
Ubtd2	chr11	Uncertain
Ubtf	chr11	Uncertain
Ubxn1	chr19	Uncertain
Ubxn10	NA	Uncertain
Ubxn11	chr4	Uncertain
Ubxn2a	chr12	Uncertain
Ubxn4	chr1	BAE
Ubxn6	chr17	Uncertain
Ubxn7	chr16	Uncertain
Ubxn8	chr8	Uncertain
Uchl1	chr5	Uncertain
Uchl3	chr14	Uncertain
Uchl4	chr9	Uncertain
Uchl5	chr1	BAE
Uck1	chr2	Uncertain
Uck2	chr1	BAE
Uckl1	chr2	Uncertain
Uckl1os	NA	Uncertain
Ucma	chr2	Uncertain
Ucn2	chr9	Uncertain
Ucp2	chr7	Uncertain
Ucp3	chr7	Uncertain
Uevld	chr7	Uncertain
Ufc1	chr1	Uncertain
Ufd1l	chr16	Uncertain
Ufl1	chr4	Uncertain
Ufm1	chr3	Uncertain
Ufsp1	chr5	Uncertain
Ufsp2	chr8	Uncertain
Ugcg	chr4	Uncertain
Ugdh	chr5	Uncertain
Uggt1	chr1	BAE
Uggt2	chr14	Uncertain
Ugp2	chr11	Uncertain
Ugt1a1	chr1	Uncertain
Ugt1a10	NA	Uncertain
Ugt1a2	NA	Uncertain
Ugt1a5	chr1	Uncertain
Ugt1a6a	chr1	Uncertain
Ugt1a6b	NA	Uncertain
Ugt1a7c	chr1	Uncertain
Ugt1a9	NA	Uncertain
Ugt2b1	chr5	Uncertain
Ugt8a	chr3	Uncertain
Uhmk1	chr1	BAE
Uhrf1	chr17	Uncertain
Uhrf1bp1	chr17	Uncertain
Uhrf1bp1l	chr10	Uncertain
Uhrf2	chr19	Uncertain
Uimc1	chr13	Uncertain
Ulk1	chr5	Uncertain
Ulk2	chr11	Uncertain
Ulk3	chr9	Uncertain
Ulk4	chr9	Uncertain
Umod	chr7	Uncertain
Umodl1	chr17	Uncertain
Umps	chr16	rMAE
Unc119	chr11	Uncertain
Unc119b	chr5	Uncertain
Unc13a	chr8	Uncertain
Unc13b	chr4	Uncertain
Unc13c	chr9	Uncertain
Unc13d	chr11	Uncertain
Unc45a	chr7	Uncertain
Unc45b	chr11	Uncertain
Unc5a	chr13	Uncertain
Unc5b	chr10	Uncertain
Unc5c	chr3	Uncertain
Unc5d	NA	Uncertain
Unc79	NA	Uncertain
Unc80	chr1	Uncertain
Unc93a	chr17	Uncertain
Unc93b1	chr19	Uncertain
Ung	chr5	Uncertain
Unk	chr11	Uncertain
Unkl	chr17	Uncertain
Upb1	chr10	Uncertain
Upf1	chr8	Uncertain
Upf2	chr2	Uncertain
Upf3a	chr8	Uncertain
Upf3b	NA	Uncertain
Upk1a	chr7	Uncertain
Upk3b	chr5	Uncertain
Upk3bl	chr5	Uncertain
Upp1	chr11	Uncertain
Uprt	NA	Uncertain
Uqcc	chr2	Uncertain
Uqcr10	chr11	Uncertain
Uqcrb	chr13	Uncertain
Uqcrc1	chr9	Uncertain
Uqcrc2	chr7	BAE
Uqcrfs1	chr13	Uncertain
Urb1	chr16	Uncertain
Urb2	chr8	rMAE
Urgcp	chr11	Uncertain
Uri1	chr7	Uncertain
Uroc1	chr6	Uncertain
Urod	chr4	Uncertain
Uros	chr7	Uncertain
Usb1	chr8	Uncertain
Use1	chr8	Uncertain
Usf1	chr1	Uncertain
Usf2	chr7	BAE
Ush1c	NA	Uncertain
Ush1g	chr11	Uncertain
Ush2a	chr1	Uncertain
Usmg5	chr19	Uncertain
Uso1	chr5	BAE
Usp1	chr4	Uncertain
Usp10	chr8	Uncertain
Usp11	NA	Uncertain
Usp12	chr5	Uncertain
Usp13	chr3	Uncertain
Usp14	chr18	Uncertain
Usp15	chr10	Uncertain
Usp16	chr16	Uncertain
Usp17le	chr7	Uncertain
Usp18	chr6	BAE
Usp19	chr9	BAE
Usp2	chr9	Uncertain
Usp20	chr2	Uncertain
Usp21	chr1	Uncertain
Usp22	chr11	Uncertain
Usp24	chr4	Uncertain
Usp25	chr16	BAE
Usp27x	NA	Uncertain
Usp28	chr9	Uncertain
Usp29	chr7	Uncertain
Usp3	chr9	Uncertain
Usp30	chr5	Uncertain
Usp31	chr7	Uncertain
Usp32	chr11	BAE
Usp33	chr3	Uncertain
Usp34	chr11	Uncertain
Usp35	chr7	Uncertain
Usp36	chr11	Uncertain
Usp37	chr1	BAE
Usp38	chr8	BAE
Usp39	chr6	Uncertain
Usp4	chr9	Uncertain
Usp40	chr1	Uncertain
Usp42	chr5	Uncertain
Usp43	chr11	Uncertain
Usp44	chr10	Uncertain
Usp45	chr4	Uncertain
Usp46	chr5	Uncertain
Usp47	chr7	Uncertain
Usp48	chr4	Uncertain
Usp49	chr17	Uncertain
Usp5	chr6	Uncertain
Usp50	chr2	Uncertain
Usp51	NA	Uncertain
Usp53	chr3	Uncertain
Usp54	chr14	Uncertain
Usp6nl	chr2	Uncertain
Usp7	chr16	Uncertain
Usp8	chr2	Uncertain
Usp9x	NA	Uncertain
Uspl1	chr5	BAE
Ust	chr10	Uncertain
Utp11l	chr4	Uncertain
Utp14a	NA	Uncertain
Utp14b	chr1	Uncertain
Utp15	chr13	Uncertain
Utp18	chr11	BAE
Utp20	chr10	BAE
Utp23	chr15	Uncertain
Utp3	chr5	Uncertain
Utp6	chr11	Uncertain
Utrn	chr10	BAE
Uvrag	chr7	BAE
Uvssa	chr5	Uncertain
Uxs1	chr1	Uncertain
Uxt	NA	Uncertain
Vac14	chr8	Uncertain
Vamp1	chr6	Uncertain
Vamp2	chr11	Uncertain
Vamp3	chr4	Uncertain
Vamp4	chr1	Uncertain
Vamp5	chr6	Uncertain
Vamp8	chr6	Uncertain
Vangl1	chr3	Uncertain
Vangl2	chr1	Uncertain
Vapa	chr17	Uncertain
Vapb	chr2	Uncertain
Vars2	chr17	Uncertain
Vash1	chr12	Uncertain
Vash2	chr1	Uncertain
Vasn	chr16	Uncertain
Vasp	chr7	Uncertain
Vat1	chr11	Uncertain
Vat1l	chr8	Uncertain
Vav1	chr17	Uncertain
Vav2	chr2	Uncertain
Vav3	chr3	Uncertain
Vax2	chr6	Uncertain
Vax2os1	NA	Uncertain
Vax2os2	NA	Uncertain
Vbp1	NA	Uncertain
Vcam1	chr3	Uncertain
Vcan	chr13	Uncertain
Vcl	chr14	Uncertain
Vcp	chr4	Uncertain
Vcpip1	chr1	Uncertain
Vdac1	chr11	Uncertain
Vdac2	chr14	Uncertain
Vdac3	NA	Uncertain
Vdr	chr15	Uncertain
Vegfa	chr17	Uncertain
Vegfb	chr19	Uncertain
Vegfc	chr8	Uncertain
Veph1	chr3	Uncertain
Vezf1	chr11	Uncertain
Vezt	chr10	Uncertain
Vezt1	NA	Uncertain
Vgf	chr5	Uncertain
Vgll3	chr16	Uncertain
Vgll4	chr6	Uncertain
Vhl	chr6	Uncertain
Vil1	chr1	Uncertain
Vill	chr9	Uncertain
Vim	chr2	Uncertain
Vimp	chr7	Uncertain
Vipar	NA	Uncertain
Vipas39	chr12	Uncertain
Vipr1	chr9	Uncertain
Vipr2	chr12	Uncertain
Vit	chr17	Uncertain
Vkorc1	chr7	Uncertain
Vkorc1l1	chr5	Uncertain
Vldlr	chr19	rMAE
Vma21	NA	Uncertain
Vmac	chr17	Uncertain
Vmn1r227	chr17	Uncertain
Vmn1r32	chr6	Uncertain
Vmn1r42	chr6	Uncertain
Vmn1r51	chr6	Uncertain
Vmn1r54	chr6	Uncertain
Vmn1r65	chr7	Uncertain
Vmn1r75	chr7	Uncertain
Vmn1r88	chr7	Uncertain
Vmn2r1	NA	Uncertain
Vmn2r29	NA	Uncertain
Vmp1	chr11	Uncertain
Vnn1	chr10	Uncertain
Vnn3	chr10	Uncertain
Vopp1	chr6	Uncertain
Vprbp	chr9	BAE
Vpreb2	chr16	Uncertain
Vpreb3	chr10	Uncertain
Vps11	chr9	Uncertain
Vps13a	chr19	BAE
Vps13b	chr15	BAE
Vps13c	chr9	Uncertain
Vps13d	chr4	Uncertain
Vps16	chr2	Uncertain
Vps18	chr2	BAE
Vps24	NA	Uncertain
Vps25	chr11	Uncertain
Vps26a	chr10	Uncertain
Vps26b	chr9	Uncertain
Vps28	NA	Uncertain
Vps29	chr5	Uncertain
Vps33a	chr5	Uncertain
Vps33b	chr7	BAE
Vps35	chr8	Uncertain
Vps36	chr8	Uncertain
Vps37a	chr8	Uncertain
Vps37b	chr5	Uncertain
Vps37c	chr19	Uncertain
Vps37d	chr5	Uncertain
Vps39	chr2	Uncertain
Vps41	chr13	BAE
Vps45	chr3	Uncertain
Vps4a	chr8	Uncertain
Vps4b	chr1	Uncertain
Vps51	chr19	Uncertain
Vps52	chr17	Uncertain
Vps53	chr11	BAE
Vps54	chr11	BAE
Vps72	chr3	Uncertain
Vps8	chr16	Uncertain
Vps9d1	chr8	Uncertain
Vrk1	chr12	Uncertain
Vrk2	chr11	BAE
Vrk3	chr7	Uncertain
Vsig10	chr5	Uncertain
Vsig2	NA	Uncertain
Vsig8	chr1	Uncertain
Vsnl1	chr12	Uncertain
Vstm2a	NA	Uncertain
Vstm2b	NA	Uncertain
Vstm4	chr14	Uncertain
Vstm5	chr9	Uncertain
Vsx1	chr2	Uncertain
Vta1	NA	Uncertain
Vtcn1	chr3	Uncertain
Vti1a	chr19	Uncertain
Vti1b	chr12	Uncertain
Vwa1	chr4	Uncertain
Vwa3a	chr7	Uncertain
Vwa5a	chr9	Uncertain
Vwa5b1	NA	Uncertain
Vwa5b2	NA	Uncertain
Vwa7	chr17	Uncertain
Vwa8	chr14	BAE
Vwa9	chr9	Uncertain
Vwc2	NA	Uncertain
Vwc2l	chr1	Uncertain
Vwce	chr19	Uncertain
Vwde	chr6	Uncertain
Vwf	chr6	Uncertain
Wac	chr18	Uncertain
Wapal	chr14	Uncertain
Wars	chr12	rMAE
Wars2	chr3	Uncertain
Wasf1	chr10	Uncertain
Wasf2	chr4	Uncertain
Wasf3	chr5	Uncertain
Wash	chr17	Uncertain
Wasl	chr6	Uncertain
Wbp1	chr6	Uncertain
Wbp11	chr6	Uncertain
Wbp1l	chr19	Uncertain
Wbp2	chr11	Uncertain
Wbp2nl	NA	Uncertain
Wbp4	chr14	Uncertain
Wbp5	NA	Uncertain
Wbp7	chr7	Uncertain
Wbscr16	chr5	Uncertain
Wbscr17	chr5	Uncertain
Wbscr22	chr5	Uncertain
Wbscr25	chr5	Uncertain
Wbscr27	chr5	Uncertain
Wdfy1	chr1	Uncertain
Wdfy2	chr14	BAE
Wdfy3	chr5	rMAE
Wdfy4	chr14	BAE
Wdhd1	chr14	Uncertain
Wdpcp	chr11	Uncertain
Wdr1	chr5	Uncertain
Wdr11	chr7	Uncertain
Wdr12	chr1	Uncertain
Wdr13	NA	Uncertain
Wdr16	chr11	Uncertain
Wdr17	chr8	Uncertain
Wdr18	chr10	Uncertain
Wdr19	chr5	Uncertain
Wdr20a	chr12	Uncertain
Wdr24	chr17	Uncertain
Wdr25	chr12	Uncertain
Wdr26	chr1	Uncertain
Wdr27	chr17	Uncertain
Wdr3	chr3	Uncertain
Wdr31	chr4	Uncertain
Wdr33	chr18	BAE
Wdr34	chr2	Uncertain
Wdr35	chr12	Uncertain
Wdr36	chr18	Uncertain
Wdr37	chr13	Uncertain
Wdr38	chr2	Uncertain
Wdr4	chr17	Uncertain
Wdr41	chr13	Uncertain
Wdr43	chr17	Uncertain
Wdr45	NA	Uncertain
Wdr45b	chr11	Uncertain
Wdr45l	NA	Uncertain
Wdr46	chr17	Uncertain
Wdr47	chr3	Uncertain
Wdr48	chr9	Uncertain
Wdr5	chr2	Uncertain
Wdr52	chr16	Uncertain
Wdr54	chr6	Uncertain
Wdr55	chr18	Uncertain
Wdr59	chr8	Uncertain
Wdr5b	chr16	Uncertain
Wdr6	chr9	Uncertain
Wdr60	chr12	Uncertain
Wdr61	chr9	Uncertain
Wdr62	chr7	Uncertain
Wdr63	chr3	Uncertain
Wdr64	chr1	Uncertain
Wdr67	chr15	Uncertain
Wdr69	chr1	Uncertain
Wdr7	chr18	BAE
Wdr70	chr15	Uncertain
Wdr72	NA	Uncertain
Wdr73	chr7	Uncertain
Wdr74	chr19	Uncertain
Wdr75	chr1	BAE
Wdr76	chr2	BAE
Wdr77	chr3	Uncertain
Wdr78	chr4	Uncertain
Wdr8	chr4	Uncertain
Wdr81	chr11	Uncertain
Wdr82	chr9	Uncertain
Wdr83	NA	Uncertain
Wdr85	chr2	Uncertain
Wdr89	chr12	Uncertain
Wdr891	NA	Uncertain
Wdr90	chr17	Uncertain
Wdr91	chr6	Uncertain
Wdr92	chr11	Uncertain
Wdr93	chr7	Uncertain
Wdr95	chr5	Uncertain
Wdr96	chr19	Uncertain
Wdsub1	chr2	Uncertain
Wdtc1	chr4	Uncertain
Wdyhv1	chr15	Uncertain
Wee1	chr7	Uncertain
Wee2	chr6	Uncertain
Wfdc1	chr8	Uncertain
Wfdc17	chr11	Uncertain
Wfdc2	chr2	Uncertain
Wfdc3	chr2	Uncertain
Wfdc8	chr2	Uncertain
Wfikkn1	chr17	Uncertain
Wfikkn2	chr11	Uncertain
Wfs1	chr5	BAE
Whamm	chr7	Uncertain
Whrn	chr4	Uncertain
